model,seed,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
empirical_group_offset_prior_train_only,train_only,gripper,22,306,138,168,0.45098039215686275,0.5,0.4388617446930765,0.24774822689478582,0.01229426077000162,False,,0.24774822689478582,0.0
empirical_group_offset_prior_train_only,train_only,gripper,23,305,126,179,0.4131147540983607,0.5,0.3964072223859375,0.2425088686855028,0.007610166942397301,False,,0.2425088686855028,0.0
empirical_group_offset_prior_train_only,train_only,gripper,24,303,117,186,0.38613861386138615,0.5,0.364839248562605,0.2370976651430015,0.007879111397107341,False,,0.2370976651430015,0.0
empirical_group_offset_prior_train_only,train_only,gripper,25,300,114,186,0.38,0.5,0.36258403607271533,0.23566731470532218,0.008204553938036652,False,,0.23566731470532218,0.0
empirical_group_offset_prior_train_only,train_only,gripper,26,296,107,189,0.3614864864864865,0.5,0.34338620043024987,0.23083555418203433,0.004641940100070074,False,,0.23083555418203433,0.0
empirical_group_offset_prior_train_only,train_only,gripper,27,294,104,190,0.35374149659863946,0.5,0.33889191536885654,0.22860850979080902,0.000244147526785532,False,,0.22860850979080902,0.0
empirical_group_offset_prior_train_only,train_only,gripper,28,291,97,194,0.3333333333333333,0.5,0.31110725366868736,0.2222491229459893,0.005186590765338339,False,,0.2222491229459893,0.0
empirical_group_offset_prior_train_only,train_only,gripper,29,289,92,197,0.31833910034602075,0.5,0.307007036886702,0.21703613741666608,0.00606793867463723,False,,0.21703613741666608,0.0
empirical_group_offset_prior_train_only,train_only,gripper,30,289,88,201,0.3044982698961938,0.5,0.2928392510691155,0.2118106692432871,0.005621006748669499,False,,0.2118106692432871,0.0
empirical_group_offset_prior_train_only,train_only,gripper,31,288,81,207,0.28125,0.5,0.2602931336066729,0.20226550194733045,0.010819632495164433,False,,0.20226550194733045,0.0
empirical_group_offset_prior_train_only,train_only,gripper,32,287,81,206,0.28222996515679444,0.5,0.2611864111562351,0.20259254553106232,0.004041485701239855,False,,0.20259254553106232,0.0
empirical_group_offset_prior_train_only,train_only,gripper,33,284,74,210,0.2605633802816901,0.5,0.23801861185955636,0.19274340898920336,0.008561766834826179,False,,0.19274340898920336,0.0
empirical_group_offset_prior_train_only,train_only,gripper,34,284,70,214,0.24647887323943662,0.5,0.2220453896580595,0.1857728771101695,0.00677043751282802,False,,0.1857728771101695,0.0
empirical_group_offset_prior_train_only,train_only,gripper,35,283,67,216,0.23674911660777384,0.5,0.216386493511141,0.18075380150982343,0.007404668568603501,False,,0.18075380150982343,0.0
empirical_group_offset_prior_train_only,train_only,gripper,36,281,63,218,0.22419928825622776,0.5,0.20271526689782185,0.17393546464784382,0.0012236201269896219,False,,0.17393546464784382,0.0
empirical_group_offset_prior_train_only,train_only,gripper,37,280,55,225,0.19642857142857142,0.5,0.17738663337432198,0.1579790302921381,0.011603557085484828,False,,0.1579790302921381,0.0
empirical_group_offset_prior_train_only,train_only,gripper,38,277,54,223,0.19494584837545126,0.5,0.17319555464258748,0.15701879550748443,0.0087653254849763,False,,0.15701879550748443,0.0
empirical_group_offset_prior_train_only,train_only,gripper,39,274,50,224,0.18248175182481752,0.5,0.16358349561807525,0.14918793380136858,0.0024024415924925047,False,,0.14918793380136858,0.0
empirical_group_offset_prior_train_only,train_only,gripper,40,270,49,221,0.1814814814814815,0.5,0.16335174170805625,0.14854626292991213,0.0005563893816042664,False,,0.14854626292991213,0.0
empirical_group_offset_prior_train_only,train_only,gripper,41,267,46,221,0.17228464419475656,0.5,0.15614610727047298,0.14260887997369084,0.0024968789013732895,False,,0.14260887997369084,0.0
empirical_group_offset_prior_train_only,train_only,gripper,42,264,44,220,0.16666666666666666,0.5,0.15602912468024474,0.13891587867913816,0.005195169896096641,False,,0.13891587867913816,0.0
empirical_group_offset_prior_train_only,train_only,gripper,43,259,43,216,0.16602316602316602,0.5,0.161370428759962,0.1384606105118926,0.0010659010659010704,False,,0.1384606105118926,0.0
empirical_group_offset_prior_train_only,train_only,gripper,44,256,38,218,0.1484375,0.5,0.15456584616052638,0.12650483978825405,0.01005142748588797,False,,0.12650483978825405,0.0
empirical_group_offset_prior_train_only,train_only,gripper,45,252,38,214,0.15079365079365079,0.5,0.15538154303309906,0.1280791197208624,0.004918744442343914,False,,0.1280791197208624,0.0
empirical_group_offset_prior_train_only,train_only,gripper,46,248,38,210,0.1532258064516129,0.5,0.15810296482975456,0.1297503922025234,0.0016533341034452864,False,,0.1297503922025234,0.0
empirical_group_offset_prior_train_only,train_only,gripper,47,245,35,210,0.14285714285714285,0.5,0.1423051036859752,0.12256517119244395,0.010779220779220722,False,,0.12256517119244395,0.0
empirical_group_offset_prior_train_only,train_only,gripper,48,244,33,211,0.13524590163934427,0.5,0.13627899743447103,0.11726565029519984,0.01764093438836936,False,,0.11726565029519984,0.0
empirical_group_offset_prior_train_only,train_only,gripper,49,242,31,211,0.128099173553719,0.5,0.12253535221889689,0.11211649845665764,0.020657278816060443,False,,0.11211649845665764,0.0
empirical_group_offset_prior_train_only,train_only,gripper,50,238,31,207,0.13025210084033614,0.5,0.12368093434129294,0.1136975757827116,0.020275224183633173,False,,0.1136975757827116,0.0
empirical_group_offset_prior_train_only,train_only,gripper,51,232,31,201,0.1336206896551724,0.5,0.1252079848924494,0.11606659653821398,0.017331923925677617,False,,0.11606659653821398,0.0
empirical_group_offset_prior_train_only,train_only,gripper,52,229,30,199,0.13100436681222707,0.5,0.12086086939861927,0.11421835145889767,0.01939403956227498,False,,0.11421835145889767,0.0
empirical_group_offset_prior_train_only,train_only,gripper,53,224,30,194,0.13392857142857142,0.5,0.12330142946502913,0.11622311335421984,0.015211974577495263,False,,0.11622311335421984,0.0
empirical_group_offset_prior_train_only,train_only,gripper,54,219,29,190,0.1324200913242009,0.5,0.12602060098455753,0.11513058232698564,0.015670723949276905,False,,0.11513058232698564,0.0
empirical_group_offset_prior_train_only,train_only,gripper,55,219,29,190,0.1324200913242009,0.5,0.12602060098455753,0.11509885285257244,0.014623341433517623,False,,0.11509885285257244,0.0
empirical_group_offset_prior_train_only,train_only,gripper,56,217,29,188,0.1336405529953917,0.5,0.12689931707511104,0.11586710086244759,0.009292215665275272,False,,0.11586710086244759,0.0
empirical_group_offset_prior_train_only,train_only,gripper,57,216,29,187,0.13425925925925927,0.5,0.12744938526927688,0.11626691351088787,0.005762199968208509,False,,0.11626691351088787,0.0
empirical_group_offset_prior_train_only,train_only,gripper,58,211,29,182,0.13744075829383887,0.5,0.13023845504438164,0.11855624825682844,0.0023349525423466966,False,,0.11855624825682844,0.0
empirical_group_offset_prior_train_only,train_only,gripper,59,209,28,181,0.1339712918660287,0.5,0.1297799730211981,0.11604808034517085,0.005009543232148971,False,,0.11604808034517085,0.0
empirical_group_offset_prior_train_only,train_only,gripper,60,208,28,180,0.1346153846153846,0.5,0.13076113257018254,0.11660457844761679,0.010511689083117642,False,,0.11660457844761679,0.0
empirical_group_offset_prior_train_only,train_only,gripper,61,206,28,178,0.13592233009708737,0.5,0.13120448919803113,0.11771027476025295,0.016211862391073972,False,,0.11771027476025295,0.0
empirical_group_offset_prior_train_only,train_only,gripper,62,205,28,177,0.13658536585365855,0.5,0.1313294657178792,0.11833897007471905,0.020227861637806956,False,,0.11833897007471905,0.0
empirical_group_offset_prior_train_only,train_only,gripper,63,201,27,174,0.13432835820895522,0.5,0.13373399433624927,0.1167945679426601,0.022590209224756574,False,,0.1167945679426601,0.0
empirical_group_offset_prior_train_only,train_only,gripper,64,198,26,172,0.13131313131313133,0.5,0.13397461990633397,0.11468608006057224,0.02482110397827937,False,,0.11468608006057224,0.0
empirical_group_offset_prior_train_only,train_only,gripper,65,197,23,174,0.116751269035533,0.5,0.12265720899342022,0.10340681121037314,0.01692338607511988,False,,0.10340681121037314,0.0
empirical_group_offset_prior_train_only,train_only,gripper,66,195,23,172,0.11794871794871795,0.5,0.1235338231001647,0.10447413428302679,0.020912111324662183,False,,0.10447413428302679,0.0
empirical_group_offset_prior_train_only,train_only,gripper,67,193,21,172,0.10880829015544041,0.5,0.10491656368479194,0.09730480633277068,0.018323760091225577,False,,0.09730480633277068,0.0
empirical_group_offset_prior_train_only,train_only,gripper,68,191,20,171,0.10471204188481675,0.5,0.10271463430319985,0.09414767658834398,0.02000615953187561,False,,0.09414767658834398,0.0
empirical_group_offset_prior_train_only,train_only,gripper,69,191,19,172,0.09947643979057591,0.5,0.10029463620940397,0.08989326299428277,0.01767442437860199,False,,0.08989326299428277,0.0
empirical_group_offset_prior_train_only,train_only,gripper,70,188,19,169,0.10106382978723404,0.5,0.10079450318659289,0.09140209737368363,0.02349819732900015,False,,0.09140209737368363,0.0
empirical_group_offset_prior_train_only,train_only,gripper,71,188,16,172,0.0851063829787234,0.5,0.08359686738722383,0.07805870452969811,0.01397919792748771,False,,0.07805870452969811,0.0
empirical_group_offset_prior_train_only,train_only,gripper,72,187,14,173,0.0748663101604278,0.5,0.06457825621277838,0.06933959246521793,0.008845716580779095,False,,0.06933959246521793,0.0
empirical_group_offset_prior_train_only,train_only,gripper,73,186,13,173,0.06989247311827956,0.5,0.06141970257068382,0.06505453345878505,0.006856977402245293,False,,0.06505453345878505,0.0
empirical_group_offset_prior_train_only,train_only,gripper,74,184,11,173,0.059782608695652176,0.5,0.051728594115648736,0.05624440005309801,0.005979269178026936,False,,0.05624440005309801,0.0
empirical_group_offset_prior_train_only,train_only,gripper,75,181,10,171,0.055248618784530384,0.5,0.04841744155971042,0.05220174030923229,0.0023518933437243414,False,,0.05220174030923229,0.0
empirical_group_offset_prior_train_only,train_only,gripper,76,177,10,167,0.05649717514124294,0.5,0.04918152620449001,0.05337068486751734,0.00808953182914103,False,,0.05337068486751734,0.0
empirical_group_offset_prior_train_only,train_only,gripper,77,175,9,166,0.05142857142857143,0.5,0.04801765523336745,0.04888753928609386,0.01019145802650958,False,,0.04888753928609386,0.0
empirical_group_offset_prior_train_only,train_only,gripper,78,172,7,165,0.040697674418604654,0.5,0.035150523381940996,0.03908027807985544,0.00623733631717422,False,,0.03908027807985544,0.0
empirical_group_offset_prior_train_only,train_only,gripper,79,170,5,165,0.029411764705882353,0.5,0.022152349501058217,0.028551777572927938,0.0022505044234052488,False,,0.028551777572927938,0.0
empirical_group_offset_prior_train_only,train_only,gripper,80,167,4,163,0.023952095808383235,0.5,0.01967113878438896,0.023424586241740552,0.0067965672932210515,False,,0.023424586241740552,0.0
empirical_group_offset_prior_train_only,train_only,gripper,81,166,1,165,0.006024096385542169,0.5,0.00625,0.006106164003498107,0.010879216663815501,False,,0.006106164003498107,0.0
empirical_group_offset_prior_train_only,train_only,gripper,82,164,1,163,0.006097560975609756,0.5,0.006329113924050633,0.006169909216549052,0.010465586022319852,False,,0.006169909216549052,0.0
empirical_group_offset_prior_train_only,train_only,gripper,83,161,1,160,0.006211180124223602,0.5,0.0064516129032258064,0.006197849728804866,0.005024774931956173,False,,0.006197849728804866,0.0
empirical_group_offset_prior_train_only,train_only,gripper,84,160,1,159,0.00625,0.5,0.006493506493506494,0.0062380098933751595,0.005203113815318537,False,,0.0062380098933751595,0.0
empirical_group_offset_prior_train_only,train_only,gripper,85,158,1,157,0.006329113924050633,0.5,0.006578947368421052,0.0062947770262406656,0.0023918163085075083,False,,0.0062947770262406656,0.0
empirical_group_offset_prior_train_only,train_only,gripper,86,154,1,153,0.006493506493506494,0.5,0.006756756756756757,0.0064522271719518855,0.0009414377444117196,False,,0.0064522271719518855,0.0
empirical_group_offset_prior_train_only,train_only,gripper,87,152,1,151,0.006578947368421052,0.5,0.00684931506849315,0.006539827927462256,0.002040369456166892,False,,0.006539827927462256,0.0
empirical_group_offset_prior_train_only,train_only,gripper,88,146,1,145,0.00684931506849315,0.5,0.007142857142857143,0.006811349769706005,0.0029912903771351254,False,,0.006811349769706005,0.0
empirical_group_offset_prior_train_only,train_only,gripper,89,143,1,142,0.006993006993006993,0.5,0.0072992700729927005,0.006958971670390357,0.003855752091046209,False,,0.006958971670390357,0.0
empirical_group_offset_prior_train_only,train_only,gripper,90,141,1,140,0.0070921985815602835,0.5,0.007407407407407408,0.007063861877536558,0.004686424724302866,False,,0.007063861877536558,0.0
empirical_group_offset_prior_train_only,train_only,gripper,91,139,1,138,0.007194244604316547,0.5,0.007518796992481203,0.007164890734978138,0.0047332109701902145,False,,0.007164890734978138,0.0
empirical_group_offset_prior_train_only,train_only,gripper,92,135,0,135,0.0,,,6.944444444444447e-07,0.0008333333333333333,True,one_label_class,6.944444444444447e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,93,132,0,132,0.0,,,7.157560817794269e-07,0.0008460236886632823,True,one_label_class,7.157560817794269e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,94,130,0,130,0.0,,,7.548303481051114e-07,0.0008688097306689834,True,one_label_class,7.548303481051114e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,95,126,0,126,0.0,,,7.790048835816154e-07,0.0008826125330979702,True,one_label_class,7.790048835816154e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,96,126,0,126,0.0,,,8.219567667179844e-07,0.0009066183136899363,True,one_label_class,8.219567667179844e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,97,126,0,126,0.0,,,8.447772491349479e-07,0.0009191176470588234,True,one_label_class,8.447772491349479e-07,0.0
empirical_group_offset_prior_train_only,train_only,gripper,98,125,0,125,0.0,,,0.0,0.0,True,one_label_class,0.0,
empirical_group_offset_prior_train_only,train_only,gripper,99,123,0,123,0.0,,,0.0,0.0,True,one_label_class,0.0,
independent_vector_shared_mlp,20260820,arm,1,337,337,0,1.0,,,8.863906743653941e-05,0.005283651330720507,True,one_label_class,0.0,
independent_vector_shared_mlp,20260820,arm,2,335,335,0,1.0,,,0.00033869773373276844,0.009478914317820782,True,one_label_class,1.0971696205580633e-07,-3086.013415122573
independent_vector_shared_mlp,20260820,arm,3,332,331,1,0.9969879518072289,0.8006042296072508,0.9993315244510504,0.003306345451708244,0.007358683428925645,False,,0.003004796264678611,-0.10035595110868067
independent_vector_shared_mlp,20260820,arm,4,330,329,1,0.996969696969697,0.7629179331306991,0.9991817776945167,0.004063781445579289,0.009711317954445612,False,,0.003022871542024776,-0.3443447361502143
independent_vector_shared_mlp,20260820,arm,5,330,328,2,0.9939393939393939,0.9161585365853658,0.9994679132378538,0.00663816392579609,0.008936805200086707,False,,0.006024325535756637,-0.10189329683399273
independent_vector_shared_mlp,20260820,arm,6,329,325,4,0.9878419452887538,0.6646153846153846,0.9940533371538364,0.013322532145847731,0.006899464867563922,False,,0.01201067190430174,-0.10922455063285308
independent_vector_shared_mlp,20260820,arm,7,328,323,5,0.9847560975609756,0.5931888544891641,0.990338144428069,0.016752154080247897,0.008247813360148286,False,,0.015017613294873156,-0.11550042948348471
independent_vector_shared_mlp,20260820,arm,8,325,318,7,0.9784615384615385,0.5723270440251572,0.9844983754801697,0.022867339273947154,0.008889589544612947,False,,0.021126667479450995,-0.0823921612904277
independent_vector_shared_mlp,20260820,arm,9,325,311,14,0.9569230769230769,0.6405604042259991,0.9751533220449825,0.0429255575273294,0.01748812981741234,False,,0.04122266349263274,-0.04130965567038136
independent_vector_shared_mlp,20260820,arm,10,324,303,21,0.9351851851851852,0.6812824139556812,0.9672593388810674,0.061153298071182485,0.029809675443605962,False,,0.060791990770155735,-0.005943337213495603
independent_vector_shared_mlp,20260820,arm,11,322,296,26,0.9192546583850931,0.7115384615384616,0.9633234142664627,0.07182910332571192,0.03871986729525482,False,,0.07468134188682278,0.03819211718816373
independent_vector_shared_mlp,20260820,arm,12,321,291,30,0.9065420560747663,0.6776632302405499,0.9524060428635776,0.08366811181535043,0.04402907696722569,False,,0.08526306577824339,0.018706270391932622
independent_vector_shared_mlp,20260820,arm,13,318,278,40,0.8742138364779874,0.6982913669064749,0.936652686317984,0.10875250124584523,0.07506094839433053,False,,0.11188460825401847,0.0279940829846963
independent_vector_shared_mlp,20260820,arm,14,315,271,44,0.8603174603174604,0.7013586044951359,0.9328299228085264,0.11684424412493649,0.07453929032996123,False,,0.12225693558849185,0.04427308305660538
independent_vector_shared_mlp,20260820,arm,15,314,266,48,0.8471337579617835,0.7381735588972431,0.9297157328639218,0.12075938340819249,0.0767258335425205,False,,0.13137526221823445,0.08080576686048668
independent_vector_shared_mlp,20260820,arm,16,312,262,50,0.8397435897435898,0.7595419847328244,0.9330789067384029,0.12245869325943215,0.08088676780968658,False,,0.13616860960986754,0.10068338356185946
independent_vector_shared_mlp,20260820,arm,17,311,259,52,0.8327974276527331,0.7584645084645084,0.930937213385631,0.12355930093577967,0.07231989003620222,False,,0.14052901066773527,0.12075591830699306
independent_vector_shared_mlp,20260820,arm,18,309,257,52,0.8317152103559871,0.7325651002693804,0.9210723234575047,0.12366492300038677,0.08026984497530597,False,,0.14047852592407148,0.11968806487030226
independent_vector_shared_mlp,20260820,arm,19,309,255,54,0.8252427184466019,0.7549745824255628,0.9179197403540075,0.12219481916388038,0.05172470166452948,False,,0.14465560902375854,0.15527078425413254
independent_vector_shared_mlp,20260820,arm,20,306,250,56,0.8169934640522876,0.7293571428571428,0.9113154204598642,0.13081413920480164,0.07524320231433666,False,,0.14998623109982123,0.12782567942693268
independent_vector_shared_mlp,20260820,arm,21,306,247,59,0.8071895424836601,0.7260687572908804,0.9007417166799866,0.1355618764152883,0.06210397989423131,False,,0.15614105014125432,0.13179861226339196
independent_vector_shared_mlp,20260820,arm,22,306,245,61,0.8006535947712419,0.7377049180327869,0.9042335256767743,0.13600698822968785,0.05570560186140398,False,,0.15997048742241848,0.14979950101328732
independent_vector_shared_mlp,20260820,arm,23,305,238,67,0.780327868852459,0.7433212090806471,0.8965742553944472,0.14556947552655555,0.06701532997092191,False,,0.17229128530054183,0.1550966999135982
independent_vector_shared_mlp,20260820,arm,24,303,233,70,0.768976897689769,0.7368485591661558,0.8886424981723454,0.15505691868647914,0.08437013141179771,False,,0.17862765779020476,0.13195458864163723
independent_vector_shared_mlp,20260820,arm,25,300,227,73,0.7566666666666667,0.730674069156961,0.8824589973180604,0.16173405884823022,0.07108749074080566,False,,0.18537679386254033,0.12753880635049475
independent_vector_shared_mlp,20260820,arm,26,296,219,77,0.7398648648648649,0.7287552630018383,0.8688064829302603,0.17001939660592955,0.07212579002662241,False,,0.19401181586952818,0.12366473225390251
independent_vector_shared_mlp,20260820,arm,27,294,214,80,0.7278911564625851,0.7174065420560748,0.857642810672752,0.17799655331040537,0.10109261858558635,False,,0.19980111624891983,0.10913133694082822
independent_vector_shared_mlp,20260820,arm,28,291,208,83,0.7147766323024055,0.7059777571825765,0.8381029397943235,0.18578088478287727,0.09513892307294347,False,,0.205568487434641,0.09625795713487006
independent_vector_shared_mlp,20260820,arm,29,289,206,83,0.71280276816609,0.7203181658673529,0.8492189970539751,0.1850058977641664,0.08227981742141233,False,,0.2059465129149699,0.10167987238244403
independent_vector_shared_mlp,20260820,arm,30,289,200,89,0.6920415224913494,0.7201685393258427,0.8427451921100342,0.19014393422623221,0.08283114499278389,False,,0.21519484327673813,0.11641035941688771
independent_vector_shared_mlp,20260820,arm,31,288,196,92,0.6805555555555556,0.7064662821650399,0.8183871621966885,0.19666344498710897,0.08697941985317265,False,,0.21930260462977857,0.10323251600631234
independent_vector_shared_mlp,20260820,arm,32,287,194,93,0.6759581881533101,0.7092340095333112,0.821872771542741,0.1975065557959592,0.11654273709594372,False,,0.2207107478502448,0.10513394694321809
independent_vector_shared_mlp,20260820,arm,33,284,187,97,0.6584507042253521,0.6968961905286951,0.8059739939835598,0.20940219229688384,0.11814017898682946,False,,0.2275188474006327,0.07962705204746245
independent_vector_shared_mlp,20260820,arm,34,284,182,102,0.6408450704225352,0.7115923292393881,0.8043519671504896,0.2094812341391539,0.10982018420545345,False,,0.23412855849132957,0.10527260967648433
independent_vector_shared_mlp,20260820,arm,35,283,179,104,0.6325088339222615,0.7168027503223035,0.8039967263795199,0.2102184882786943,0.11024577090354737,False,,0.23627333847444035,0.11027418651624388
independent_vector_shared_mlp,20260820,arm,36,281,175,106,0.6227758007117438,0.7078706199460917,0.7935304173039462,0.2136041705334917,0.13505518206401176,False,,0.23934758713372956,0.10755661633578262
independent_vector_shared_mlp,20260820,arm,37,280,173,107,0.6178571428571429,0.6996920749824429,0.7854591404989251,0.2169627787374626,0.11528644711139319,False,,0.24016343054374698,0.09660359928135787
independent_vector_shared_mlp,20260820,arm,38,277,167,110,0.6028880866425993,0.6962438758845945,0.7738825523446409,0.22132338033622953,0.11454530468271873,False,,0.24459527893859329,0.09514451261426948
independent_vector_shared_mlp,20260820,arm,39,274,164,110,0.5985401459854015,0.6970066518847007,0.7715743193218416,0.22416103438824123,0.12291453688658222,False,,0.24581881055496513,0.08810463331845475
independent_vector_shared_mlp,20260820,arm,40,270,161,109,0.5962962962962963,0.7071628012992194,0.7765291499551613,0.2222360680877397,0.11448567546119316,False,,0.2452471856268681,0.09382826343270945
independent_vector_shared_mlp,20260820,arm,41,267,159,108,0.5955056179775281,0.6854763568600046,0.7548172235652931,0.22666895802240794,0.12044091342144432,False,,0.24477517958980743,0.07397082333977556
independent_vector_shared_mlp,20260820,arm,42,264,155,109,0.5871212121212122,0.6926901450133176,0.7581426899264487,0.22778029259311705,0.11687817260539168,False,,0.24589627668217406,0.07367327530734546
independent_vector_shared_mlp,20260820,arm,43,259,153,106,0.5907335907335908,0.6831915155999507,0.7566433068682049,0.231789111514609,0.13888152170863685,False,,0.24358215358215365,0.048415049682887346
independent_vector_shared_mlp,20260820,arm,44,256,146,110,0.5703125,0.6723536737235367,0.7286224641862671,0.23714908927809464,0.12106883618916331,False,,0.2471974872798964,0.04064927241927896
independent_vector_shared_mlp,20260820,arm,45,252,143,109,0.5674603174603174,0.6892282029896709,0.7360071740826721,0.23213428884699458,0.12687884953748332,False,,0.24701008607493533,0.06022344052553341
independent_vector_shared_mlp,20260820,arm,46,248,137,111,0.5524193548387096,0.6867232195699349,0.7265440442129998,0.23850135368399097,0.1197725214936583,False,,0.24840636013022163,0.03987420628456606
independent_vector_shared_mlp,20260820,arm,47,245,131,114,0.5346938775510204,0.6908396946564885,0.7171006577073062,0.2382668584997696,0.13313203916476765,False,,0.25049502867262613,0.048816019374331
independent_vector_shared_mlp,20260820,arm,48,244,127,117,0.5204918032786885,0.6814725082441618,0.7025675113052534,0.24305549682215638,0.1498202876517462,False,,0.2511999252590032,0.03242209737303625
independent_vector_shared_mlp,20260820,arm,49,242,122,120,0.5041322314049587,0.6862021857923497,0.6978536122406979,0.24553381980840283,0.15761487421186512,False,,0.25199945364392295,0.025657332752221373
independent_vector_shared_mlp,20260820,arm,50,238,114,124,0.4789915966386555,0.6977928692699491,0.6852881370427206,0.23904874728465939,0.14107046964035871,False,,0.25253603535914615,0.053407380278643
independent_vector_shared_mlp,20260820,arm,51,232,108,124,0.46551724137931033,0.7107228195937874,0.6798364119010218,0.22977816142470744,0.13903946847979273,False,,0.2519718401668731,0.0880799962704858
independent_vector_shared_mlp,20260820,arm,52,229,106,123,0.462882096069869,0.7026384414787544,0.6728543804486735,0.23338289079607863,0.1639301051855943,False,,0.2505661906732054,0.0685778868687742
independent_vector_shared_mlp,20260820,arm,53,224,104,120,0.4642857142857143,0.7080128205128206,0.6891609995472995,0.23196072540934903,0.14317645469332377,False,,0.24966444408645325,0.07091005185733945
independent_vector_shared_mlp,20260820,arm,54,219,100,119,0.45662100456621,0.7033613445378152,0.676995244766437,0.23435178078450286,0.1453037185860414,False,,0.24895527193982547,0.05865909583490325
independent_vector_shared_mlp,20260820,arm,55,219,99,120,0.4520547945205479,0.6901515151515152,0.6610183291225834,0.23645455628704679,0.14275898860673825,False,,0.24830932196979622,0.047741927643745186
independent_vector_shared_mlp,20260820,arm,56,217,95,122,0.4377880184331797,0.6797238999137187,0.6378918441046573,0.24188950159431505,0.16409038257308234,False,,0.2467231406746477,0.019591348696013644
independent_vector_shared_mlp,20260820,arm,57,216,93,123,0.4305555555555556,0.6654427834600927,0.6168841042661889,0.24567966995751755,0.17782812232821674,False,,0.24567182629589382,-3.1927395753861276e-05
independent_vector_shared_mlp,20260820,arm,58,211,91,120,0.4312796208530806,0.6562271062271062,0.6194376144369165,0.2448264951675459,0.16840842105538878,False,,0.2453854941634914,0.0022780441763727843
independent_vector_shared_mlp,20260820,arm,59,209,88,121,0.42105263157894735,0.6643501126972201,0.6001295644919684,0.24387568863210815,0.1734626729587624,False,,0.24393184879245497,0.00023022889641033384
independent_vector_shared_mlp,20260820,arm,60,208,86,122,0.41346153846153844,0.6683187190240183,0.607206289794373,0.24108764551572662,0.17050806000601032,False,,0.24272303930132316,0.006737694906523983
independent_vector_shared_mlp,20260820,arm,61,206,84,122,0.4077669902912621,0.6847189695550351,0.6122756512430245,0.23387286187550596,0.16365396852785932,False,,0.24161278287695348,0.03203440194382945
independent_vector_shared_mlp,20260820,arm,62,205,83,122,0.40487804878048783,0.6955362433339917,0.6104451479791019,0.22307055228580258,0.11006902871475557,False,,0.2409881385710734,0.0743504904080019
independent_vector_shared_mlp,20260820,arm,63,201,78,123,0.3880597014925373,0.6780279341254951,0.593663406333059,0.22973288833995417,0.12498539188992325,False,,0.23770773753538663,0.03354896764454407
independent_vector_shared_mlp,20260820,arm,64,198,77,121,0.3888888888888889,0.6873457121391006,0.601911876870039,0.2233168255567055,0.14597246914771828,False,,0.23767072031013167,0.06039403900781748
independent_vector_shared_mlp,20260820,arm,65,197,77,120,0.39086294416243655,0.6814935064935065,0.6020770477978166,0.2304123282967536,0.15297655872096852,False,,0.23813094094436135,0.032413312679981376
independent_vector_shared_mlp,20260820,arm,66,195,74,121,0.37948717948717947,0.6824882733973643,0.5942755419848773,0.22338665486068895,0.1496496139562896,False,,0.2354781453970776,0.051348674060597954
independent_vector_shared_mlp,20260820,arm,67,193,72,121,0.37305699481865284,0.6905417814508723,0.5949361387697386,0.22172197187077025,0.16301383144573153,False,,0.23388584674877022,0.05200774243969475
independent_vector_shared_mlp,20260820,arm,68,191,71,120,0.3717277486910995,0.7017605633802817,0.6122160690184791,0.21584646690482034,0.1350870404607445,False,,0.23357386728020435,0.07589633455919764
independent_vector_shared_mlp,20260820,arm,69,191,70,121,0.36649214659685864,0.7043683589138134,0.6041868949383837,0.21372956792086462,0.12969689374828589,False,,0.2322127297825423,0.07959581664186277
independent_vector_shared_mlp,20260820,arm,70,188,68,120,0.3617021276595745,0.6838235294117647,0.5840409937107033,0.21919838501365652,0.13117819856027843,False,,0.2308977106460057,0.050668868043848514
independent_vector_shared_mlp,20260820,arm,71,188,68,120,0.3617021276595745,0.7085784313725491,0.6023627022663012,0.21169746076019685,0.12030594036115051,False,,0.23097949231386855,0.08347940919131525
independent_vector_shared_mlp,20260820,arm,72,187,68,119,0.36363636363636365,0.6911764705882353,0.591165960211419,0.21909121286279915,0.12633429424963982,False,,0.23167965539804136,0.05433555446901206
independent_vector_shared_mlp,20260820,arm,73,186,67,119,0.3602150537634409,0.7065094694594256,0.6033563763122143,0.21215660588275934,0.1388156869353027,False,,0.23076634165305482,0.08064319795074038
independent_vector_shared_mlp,20260820,arm,74,184,66,118,0.358695652173913,0.7022342064714946,0.6193954050373887,0.21052470169466067,0.13979056748035787,False,,0.23040087800283238,0.08626779759028247
independent_vector_shared_mlp,20260820,arm,75,181,66,115,0.36464088397790057,0.69433465085639,0.5912793446705656,0.2180761935591738,0.1379570901574541,False,,0.2324473685299053,0.061825500807433764
independent_vector_shared_mlp,20260820,arm,76,177,65,112,0.3672316384180791,0.6987637362637362,0.6024388610405795,0.21694191062875912,0.14611258855784515,False,,0.23336877557517713,0.07039015783465974
