task,episode,timestep,state_id,phase,object_goal_distance,eef_object_distance,action_magnitude,action_velocity,action_acceleration,gripper_transition,p_fail_0,p_fail_1,p_fail_2,fragility_score,first_nonzero_scale_m,robustness_margin_50pct_m
StackCube-v1,1,50,27f2354e3175323d55964f2b6257fd03fac430953e3a934256a2236fb6cba690,0.9090909090909091,0.0007099703553331287,0.0003601267235353589,3.903428554534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,1,55,b20b069b2ea4dfa1ac0f7981c9e6da27d5492c7530b85c77241e3d7464f58bd9,1.0,0.0007131951465839405,0.0006592274876311421,3.903428554534912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,2,0,ff0494ff02d56f5b7e8da88b377a48912651c83cb29c77a83316d04b966449ee,0.0,0.07196031157494469,0.1682267040014267,4.069007396697998,4.069007396697998,4.069007396697998,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,2,5,3a46944a78acea83664b3b9a50bd1bafbf5e093f57b224e31464a8ca86c216dd,0.09090909090909091,0.07196055519917428,0.06779327988624573,4.069007396697998,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,2,10,598a31bada5eee5fef2fe0ffd5f1b73af7124d2a0019160cf44e127f954eb1b5,0.18181818181818182,0.07196061416360998,0.03308830410242081,4.068060874938965,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,2,15,9aa3163ab7435cdb4a26bf638a7d49eae0e1ac1ed7dec03becd457fd4dfc89be,0.2727272727272727,0.07196061152568059,0.002208362566307187,4.068060874938965,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,2,20,ff1edb75af942cc54c2e04ca822c74a4978aca7e611567c5ff958abf747c45ee,0.36363636363636365,0.07169415644123198,0.0007133042090572417,4.068060874938965,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,2,25,9aa543e9b861f525a07b5b65569218d407f945d2d6dfcdf4e10594616a03f856,0.45454545454545453,0.06370211829651394,0.0006976163713261485,4.071156978607178,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,2,30,1ed059962802e6565ec3878e1985c4e9ccfb9191f91b890dcd65cfdbe132cb6b,0.5454545454545454,0.11743208939386568,0.0007128301076591015,4.071156978607178,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,2,35,774cddddeaa063f90ffc7ad72a6fda9f69f16c69c3d38796df4eb8012be26cd4,0.6363636363636364,0.08522972810842071,0.0007095347973518074,4.0728759765625,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,2,40,f35e72c953eadf56184f9072059f05092afd5ee13de7a8ec3632607228cb8443,0.7272727272727273,0.08027745194529208,0.0007122100214473903,4.070911407470703,0.08000001311302185,0.08000001311302185,0.0,0.0,0.3333333333333333,0.16666666666666666,0.18333333333333332,0.003,nan
StackCube-v1,2,45,3a4cd39d6748f2ace01f4913ea2f9928e842e67ff1a3c8406865053215ef1257,0.8181818181818182,0.0028590620829693565,0.000710505701135844,4.070911407470703,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.09999999999999999,0.003,nan
StackCube-v1,2,50,122fdfe9dea0686c3c79e6946ba74d96302c06693aa9071797a47c02b74f9c5e,0.9090909090909091,0.0005055755292877687,0.00022902466298546642,4.070911407470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,2,55,8300e7da169f08b22be5767ab0ea957bc6ef8b2095e92ebaa6d9423f80fc02aa,1.0,0.0005037345348229301,0.00045303849037736654,4.070911407470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,3,0,c59f3e69004dfdb3ae806cfd7ca0b5535590e1d0a155da27a402a8cd8167e55c,0.0,0.305359433377526,0.340188205242157,3.57334566116333,3.57334566116333,3.57334566116333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,5,a43ade0cf8ede89d0ba2a09d98cc51b908f33328368b9da1f9d6d2e8be89955b,0.09090909090909091,0.305358754923162,0.06951840966939926,3.57334566116333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,10,04c2915cd0f6e54db9d33da8636f98a69ad2abc41e969cb1856a91db2a57085a,0.18181818181818182,0.30535831794243984,0.030948877334594727,3.572268009185791,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,15,db0df65900f184d211ca6af8688ebbb6b1c36d345f9b37db3638bbe623fadad1,0.2727272727272727,0.3053583186744252,0.0013460868503898382,3.572268009185791,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,20,5248a32e9753d2e665d07ab93a36c7785b8a5fe27a02682205a783a9fcd2a98b,0.36363636363636365,0.3060357934635462,0.0006036132690496743,3.572268009185791,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,25,451a9a42d75e13dc27d2dcd075e031f782ff9b70c20c84c3fd01b223734bbfeb,0.45454545454545453,0.30530421684167885,0.0006119670579209924,3.575793504714966,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,30,3eb3c401db8303f91ad90855762a5927647d2a0f1e7b5dc874d81da87de27e17,0.5454545454545454,0.3193129010076285,0.0006110339309088886,3.575793504714966,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,35,1e09632d1fe6ac404f69fd9ded101c82fc9a550c17f3ad92cdca81f921ea71f5,0.6363636363636364,0.1260350537313877,0.0005859198281541467,3.5791304111480713,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,3,40,111f51a5788e432718611bf0e36cddf73e835907d42cbacced3bdec8d414f0ce,0.7272727272727273,0.07883338370153917,0.0006117441807873547,3.5768942832946777,0.08000001311302185,0.08000001311302185,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.006,nan
StackCube-v1,3,45,7fb6919ccbb67e8d8efa7933e76af896c1ab841e3f39e79117855f5da213787f,0.8181818181818182,0.003602967447063389,0.0006117226439528167,3.5768942832946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,3,50,6ec88aad1e5b7e437d7c46157323491f18d7a1549d16d088d371250f7962a97b,0.9090909090909091,0.0008352887323203588,0.0006189786945469677,3.5768942832946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,3,55,697251c76675da1a09b4eb88677f607fe5a8370a697f291592a88bfe7ea2664e,1.0,0.0008396279658746678,0.0007922396180219948,3.5768942832946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,4,0,7b02e88a871157c33edfa0aede2937d415b7b8948b32a9f2958b79a1d39606bc,0.0,0.08102361719135165,0.1855531930923462,4.068044662475586,4.068044662475586,4.068044662475586,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,4,5,3eb0d78d580bc086fb88c5bcc22693b075690a38923f028e4a977625fbd5c49c,0.09090909090909091,0.08102339438560871,0.06948684900999069,4.068044662475586,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,4,10,37cf38ac346b68c8a1d4f52258455b1cd212390c99e73da1671711735f78b1cd,0.18181818181818182,0.08102334778589669,0.030661417171359062,4.067098140716553,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,4,15,a9467b936c747e7fbf7cd49ca7f1a1fffbe8b958d82d145c6e06ff12c359cca6,0.2727272727272727,0.08102333731469123,0.0014686809154227376,4.067098140716553,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,4,20,ad12b5161dd0479f28db602652d49d5c96b88adff1e03430dafc0b67d1b478bf,0.36363636363636365,0.0812618418157095,0.0006127908127382398,4.067098140716553,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,4,25,9c1ec7facca4950054344ee752c02e9accb2e08c428d65c9a494dfa29f660691,0.45454545454545453,0.07435111624231507,0.000582442560698837,4.070194721221924,0.0,0.14000003039836884,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,4,30,dda8341fe71369cdad092e5139f97582bce7d805a5f1e4190048e09e6f0b62c5,0.5454545454545454,0.12154487379602215,0.0006110221729613841,4.070194721221924,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,4,35,722896c5a16dbd2f366586d92acae7b5818d83279f261c8784939d1bef0a8660,0.6363636363636364,0.08589880367282873,0.0006097588920965791,4.06956148147583,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,4,40,df28556fd53a53369345353a00380ec3d5cf010ba3f58e9d7fa59991f50b4d03,0.7272727272727273,0.07945243121999124,0.0006117737502790987,4.0675950050354,0.08000001311302185,0.08000001311302185,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,4,45,e989587579d683d779823a723e463727ceaa8f2f482f28578f32fb854ef2a222,0.8181818181818182,0.004167090381926245,0.0006101655308157206,4.0675950050354,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.049999999999999996,0.003,nan
StackCube-v1,4,50,7c16493d283de8419711751c9a3ce3524defc27cf33e444192dde3da0bfb1d67,0.9090909090909091,0.0007751555807791359,0.0004701480211224407,4.0675950050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,4,55,dd2ea2389b2e2d974bcb55ee98797c1b7cab54365781c493459c02ce3d4e194c,1.0,0.000770595220424138,0.0007348775397986174,4.0675950050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,5,0,b4c205a2f6bdd5e71f6e83116e5e222574e5d50e71f689e5e7f6cc60fcc067d8,0.0,0.2841535551090043,0.21148353815078735,3.824880599975586,3.824880599975586,3.824880599975586,1.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,5,5,3d98681ff595b246bb78cc4de992535bd08944c33ff857428c91783fc7d97495,0.09090909090909091,0.2841532085387475,0.07188229262828827,3.824880599975586,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,5,10,b87d534ae64eeefaee6b5cfb3525bfd5e720506da48a4982272181a37b8e1552,0.18181818181818182,0.28415320181958986,0.03512728959321976,3.823873996734619,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,5,15,43ce062b9bf7487008e54d63a51a09e5ab6f5d4dab75132507c37f038d22902d,0.2727272727272727,0.2841532007707761,0.00402970751747489,3.823873996734619,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,5,20,2c74561d26181b6bea2c2304f6c01e12e3f0d60b03dd32320512c1380e79db50,0.36363636363636365,0.2840524155647578,0.002053210511803627,3.823873996734619,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015,nan
StackCube-v1,5,25,aefd7861ba941cf4c57c8f2c4c299ecc83c5f6893cb6b3b95516ec565ae2e566,0.45454545454545453,0.28437313805378034,0.002035558456555009,3.827167510986328,0.0,0.14000003039836884,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015,nan
StackCube-v1,5,30,f2abcc89b0d7c37156c39a6444fc42f5bb2c64b3649d7de6b286b24cbb618499,0.5454545454545454,0.29991164924033265,0.002053643809631467,3.827167510986328,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0015,nan
StackCube-v1,5,35,d4a8e9c1d68426092054e1528ca6d01eab1683d8b3450b5a6d5430ab8963e51b,0.6363636363636364,0.12932514541710932,0.0020578436087816954,3.8333120346069336,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3,0.0015,nan
StackCube-v1,5,40,838971697802a9ff9eb3dacbde7ee7251698726427d15db3f18544a4aeafa276,0.7272727272727273,0.08152805477273828,0.002052412601187825,3.8312244415283203,0.08000001311302185,0.08000001311302185,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0015,nan
StackCube-v1,5,45,3c289ea2c5007e6a4afa58f3d1de732d057f5db795b3a011977adf1702ac3362,0.8181818181818182,0.002808689737912789,0.0020497997757047415,3.8312244415283203,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0015,nan
StackCube-v1,5,50,b74d21ff00af26bca4b59970a6635d1d236d5bbc82510f718d89343982a39770,0.9090909090909091,0.001068780469236739,0.0009254511678591371,3.8312244415283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,5,55,b41ecf3dc698cc609c328252280a0c3d6feedd5458744e02218a0ee9f61c6e16,1.0,0.0010759893241742567,0.0010365929920226336,3.8312244415283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,6,0,f186dee1eeec58b10596266cbbb59d3df0cc79aacc838bfa8656c321fd1b038f,0.0,0.16813079520573918,0.18891815841197968,3.899412155151367,3.899412155151367,3.899412155151367,1.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,6,5,8e02672b6aecefde5e324296d477aa586a99e9cfbd1f20f4afa89930540209bc,0.09090909090909091,0.16813140284395758,0.06835611164569855,3.899412155151367,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,6,10,dd3122378da3cbf911c76c3f84732961203bc21fbbedf2c6ae1ce54166b4ed15,0.18181818181818182,0.16813244799100094,0.034537989646196365,3.8984246253967285,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,6,15,08664349675b43d13dc457e05532895f92cb8a1add1d54e4207c97047dfe976c,0.2727272727272727,0.16813245658684994,0.003172455821186304,3.8984246253967285,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,6,20,aad7c79e5fb28d9956ca6bd5309c0c0073d8377b97e0a0d0a27e42aefca05b8f,0.36363636363636365,0.1677649461570892,0.0012803049758076668,3.8984246253967285,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,6,25,6868c5c8fc6e9a66e3179f29fa31365889413cd7650111fb33d07557385292f5,0.45454545454545453,0.1541665301109402,0.0012744319392368197,3.901655435562134,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,6,30,a0dfe6ba37c02c393d2eadab3724a86756a8b1a98159df86668cb0b37078664a,0.5454545454545454,0.19686478988645661,0.0012855770764872432,3.901655435562134,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,6,35,a0f55fd0f48581a7cf71d21dc02fe0899884b4e267f272598a2e293daa83bfcd,0.6363636363636364,0.10317273374883083,0.001281353528611362,3.875312566757202,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,6,40,7c48ae753b62b06c7d67a8c416cc3d759bef8cad8382e525a5b4fd2beea934c0,0.7272727272727273,0.08086215596984751,0.0012848656624555588,3.8732478618621826,0.08000001311302185,0.08000001311302185,0.0,0.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.003,nan
StackCube-v1,6,45,3393d1c41ddaf98a7e93baef82a3ad83964b8831feccfd1af5d6a636514de243,0.8181818181818182,0.005199005632854549,0.0012836173409596086,3.8732478618621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,6,50,adf333b48b02e430b681ff7c706171c64eb9ef854ce1bda3e3e7bf180cd82091,0.9090909090909091,0.00043016216670793114,0.00021739330259151757,3.8732478618621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,6,55,4f708ef930a34c2d215fc7b8b95e403e1a0606ac9a2699baec6bb66cd5e6bb1f,1.0,0.0004300371538871714,0.0004025331581942737,3.8732478618621826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,7,0,c572826b309120afcba9fff57e11237c4eb4212bc9789fa1e1ee50f7fd1ad367,0.0,0.1321874787152406,0.16356156766414642,4.071096897125244,4.071096897125244,4.071096897125244,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,7,5,968d5ecc2e5460bd6a9b42cf80e28b8ecfbdbd58d45fef7b9474112ba788a3ee,0.09090909090909091,0.1321870472943324,0.06831534206867218,4.071096897125244,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,7,10,b90446f44b9b633be885239a6406be52510f4e88cc090d4ce645101476580e0d,0.18181818181818182,0.13218660439311603,0.0328260138630867,4.070150852203369,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,7,15,537304d50d4598bf11e7aa328abfddf17dd3299f13eb1d2e1e0c0e91ff437071,0.2727272727272727,0.13218661365371936,0.0020568487234413624,4.070150852203369,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,7,20,d62ce45a8d0ef041990a0ff6536ab4bea73a6bbb32ccee564bc75bb1f36b16b0,0.36363636363636365,0.13239257881430275,0.0006501192692667246,4.070150852203369,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,7,25,e55c51ef0163be35fbf5a6eef4b742011b257e21e0bb3efb9f3b937e0983a0bc,0.45454545454545453,0.11975972785372221,0.000637105549685657,4.073245525360107,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,7,30,bf067765f0c6cb1422bb643ba713f08d244a40ce3f991140c6156edc67a258ae,0.5454545454545454,0.16468118736072998,0.0006519526359625161,4.073245525360107,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,7,35,8473c1033dc4f96df9cb876e4a0ac3f80cca516ab23c664fc2bd0c70ad4ea76a,0.6363636363636364,0.09062905994169013,0.0006366914603859186,4.060690402984619,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,7,40,ccf18cc24a2934b8a6dc0604785b7127d39b4dded01f39a66b56f0996850f063,0.7272727272727273,0.07973274095806338,0.0006543201161548495,4.058719635009766,0.08000001311302185,0.08000001311302185,0.0,0.0,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.003,nan
StackCube-v1,7,45,f98ed8ef92a24d2f26a46e42a9ce3c82747c391d94641fb7f0cd0d7ec45e660c,0.8181818181818182,0.003782967414685421,0.0006524187629111111,4.058719635009766,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.09999999999999999,0.003,nan
StackCube-v1,7,50,4fb5133461e20c7615034f2773a41660e61083397bcf77bc2e04d95a9fcce4f8,0.9090909090909091,0.0006813583314312703,0.00033694200101308525,4.058719635009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,7,55,7d1181142e49ef375e7de9c742bfd46e9bd7c0225f337fd005175398ef244fe3,1.0,0.0006855673981485542,0.0006525613716803491,4.058719635009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,8,0,b02d2c178249c0d7b80bc663587bb7055d60efbe2711129dccb3ba9c1019c118,0.0,0.1686478826944869,0.17377613484859467,3.957371950149536,3.957371950149536,3.957371950149536,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,8,5,fc5ffbed46c49ad225a156ca97809135da6d74d78d39ae231762cc83fbcc8c4a,0.09090909090909091,0.16864849399926632,0.06771443039178848,3.957371950149536,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,8,10,2ac22bedabe9a3387456ebe40df56188cfc1d17495e46a7251d641ba081fa481,0.18181818181818182,0.16864879886745254,0.03446280211210251,3.9563989639282227,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,8,15,8d5c5fe33b8920ee7365de20207b7027580646c7d1bdabc31a5e5583f0e6fbac,0.2727272727272727,0.1686488009036799,0.003143353620544076,3.9563989639282227,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,8,20,ad0a08a3b0f18a2a40f27ef9f636fbe7369b55fdc9bf9f8d127a99fe413dd1cf,0.36363636363636365,0.16809382417514313,0.0011233562836423516,3.9563989639282227,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,8,25,6eb918da454397148619219253e77bca651da4109a58464d2c8219a8be94dfe2,0.45454545454545453,0.15634623604475092,0.001142351422458887,3.9595823287963867,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,8,30,e9ee56ffd84760ebd1373587292a88b0f8fd86d285588195cff7572769c8c953,0.5454545454545454,0.1957616759738461,0.0011501573026180267,3.9595823287963867,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,8,35,02e8cd320a4d8db30aeef380ad7380079fc91ecc27f5a1a99b61a5401ed16ee3,0.6363636363636364,0.09330680475319586,0.0011475097853690386,3.9459402561187744,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,8,40,1832781e3979bbd83c5f00fd8c3bffffa6cfc8cacec40a712990c33e5a6c07b3,0.7272727272727273,0.08177211167487886,0.0011501653352752328,3.9439122676849365,0.08000001311302185,0.08000001311302185,0.0,0.0,0.16666666666666666,0.3333333333333333,0.21666666666666665,0.003,nan
StackCube-v1,8,45,6a1b45a33ab104106f449954de3f4c91b9ababda1871caf8bdfa402617c1c1ea,0.8181818181818182,0.003789003125647332,0.0011486368020996451,3.9439122676849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,8,50,432d63c887a0f22e9fcb6d0563349c6669c58f3aaf11eaa347e5afffdb01a4c5,0.9090909090909091,0.0004970423944498541,0.0001753221295075491,3.9439122676849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,8,55,322493bc9e71245699883b2a882a62cbf53d5d6241772fe69d86aa632e10c450,1.0,0.0004929528453374261,0.0004478634800761938,3.9439122676849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,9,0,36877ec53c5b1bdc51f2f74f23515d39d7a8098de6d9dfaeab54069671652e23,0.0,0.11425394379421068,0.17736567556858063,3.4593122005462646,3.4593122005462646,3.4593122005462646,1.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,9,5,61b54d59db573b185575444ff1bc72a7bdb4645a06848622c02782dcdba0dd6f,0.09090909090909091,0.11425431566912927,0.06873692572116852,3.4593122005462646,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,9,10,3986eea098ab82af264dfdf1338ee16589c842f169ba79063d63f5dfa7ec7521,0.18181818181818182,0.11425466974043914,0.03287457674741745,3.4581990242004395,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,9,15,556d649ea215cec48f72458cba218a304cabdd9c89ab3978efda66b5d2de8a85,0.2727272727272727,0.11425466322223854,0.00212640012614429,3.4581990242004395,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.006,nan
StackCube-v1,9,20,6274d0fd478df9b416e991545e3aee23b2708fb746d1e147b2d80da5c9541a31,0.36363636363636365,0.11460083703647894,0.0005226469365879893,3.4581990242004395,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,9,25,a3a51ba8b11462c274c370aef19a2155f2780cc9d49293ef6f2272dc1a390f96,0.45454545454545453,0.12049278454389574,0.0005018759984523058,3.4618406295776367,0.0,0.14000003039836884,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,9,30,6b80b83a05e3dd3ae7a02e4a03c7760876f534784f8774a259a26db995fe2e0a,0.5454545454545454,0.1443042986433065,0.0005244762869551778,3.4618406295776367,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,9,35,986c46572bef1a12247423c80cad3c66b1606ab569ae74cc962ede9f08fd40b3,0.6363636363636364,0.09119518478495227,0.0005255570285953581,3.4800984859466553,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.003,nan
StackCube-v1,9,40,f877b511d70e767dc61be5a7a1f409db255dd5c0d542d139b5b279c878a7c376,0.7272727272727273,0.0787178003089785,0.0005233641713857651,3.4777989387512207,0.08000001311302185,0.08000001311302185,0.0,0.0,0.3333333333333333,0.16666666666666666,0.18333333333333332,0.003,nan
StackCube-v1,9,45,71e9382ef0d1af366e2e04db2b23c04a6527196076574312e99b6b53f1aa4d5b,0.8181818181818182,0.00330114133072122,0.0009669861174188554,3.4777989387512207,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.09999999999999999,0.003,nan
StackCube-v1,9,50,931b79757dfd8ad74224b8cd168d3ea289d6db23309fc537c39661f262ce55bb,0.9090909090909091,0.00033671126229582304,0.00036334898322820663,3.4777989387512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
StackCube-v1,9,55,8d551c1a7e971842d4bf8971ccb182084e2c049f1f1bf2338828aa74a2f5f98a,1.0,0.0003361897594402905,0.00033108427305705845,3.4777989387512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
