model,seed,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
independent_vector_shared_mlp,20260820,55,438,128,310,0.2922374429223744,0.8578629032258065,0.6933200930129149,0.14204685833624167,0.06388713434063462,False,,0.18170408741118432,0.21825171706347457
independent_vector_shared_mlp,20260820,56,434,124,310,0.2857142857142857,0.853095733610822,0.6756843492922997,0.14460755126212535,0.07723401121330964,False,,0.18129512076854765,0.2023637997034673
independent_vector_shared_mlp,20260820,57,432,122,310,0.2824074074074074,0.840983606557377,0.6512669958090832,0.14868384193354828,0.08018438778634931,False,,0.18096936990339085,0.17840327336652584
independent_vector_shared_mlp,20260820,58,422,120,302,0.2843601895734597,0.8375275938189846,0.6542758876606866,0.14987852266808468,0.08951028675100822,False,,0.18197087121015995,0.17635981148329782
independent_vector_shared_mlp,20260820,59,418,116,302,0.27751196172248804,0.8403745147293903,0.639188877307113,0.14847178616428544,0.08617937112202646,False,,0.17998996456881292,0.1751107539802731
independent_vector_shared_mlp,20260820,60,416,114,302,0.27403846153846156,0.8427152317880795,0.6465172487650414,0.1460002027075684,0.08886382881057557,False,,0.17966380887447,0.187369990527264
independent_vector_shared_mlp,20260820,61,412,112,300,0.27184466019417475,0.8494047619047619,0.6530052648070622,0.1424146100869891,0.08633314176263863,False,,0.17966152881860323,0.20731716454011018
independent_vector_shared_mlp,20260820,62,410,111,299,0.2707317073170732,0.848986109855675,0.6489310696048376,0.13971680015252935,0.05669589640341377,False,,0.17966355432289627,0.22234200097463008
independent_vector_shared_mlp,20260820,63,402,105,297,0.26119402985074625,0.8497675164341831,0.6435182175191054,0.1389157235503562,0.05831268989383582,False,,0.17725115273902337,0.21627746052016106
independent_vector_shared_mlp,20260820,64,396,103,293,0.2601010101010101,0.8499950296563836,0.6406494808231464,0.13860209353943004,0.07763624752099679,False,,0.17617840018535197,0.21328554809436928
independent_vector_shared_mlp,20260820,65,394,100,294,0.25380710659898476,0.8442517006802721,0.6347177051404559,0.13969587448420875,0.07472285744735253,False,,0.17076887607736727,0.1819593962724262
independent_vector_shared_mlp,20260820,66,390,97,293,0.24871794871794872,0.8479997185179973,0.6307668988732277,0.1364770690569838,0.07702566564273162,False,,0.16997613984005217,0.1970810186335037
independent_vector_shared_mlp,20260820,67,386,93,293,0.24093264248704663,0.8458292047414584,0.6135313687483555,0.13721664101653971,0.0845097276649649,False,,0.16559532654077044,0.17137371033984916
independent_vector_shared_mlp,20260820,68,382,91,291,0.23821989528795812,0.8515539443374495,0.625309550024801,0.13380973900041487,0.070280563635364,False,,0.16386077193427417,0.18339369807139072
independent_vector_shared_mlp,20260820,69,382,89,293,0.23298429319371727,0.8526671012769874,0.6186098439969535,0.130423551263644,0.06757133793259984,False,,0.16105299638841253,0.19018239841312423
independent_vector_shared_mlp,20260820,70,376,87,289,0.23138297872340424,0.8428588473929125,0.5958039292567471,0.13551819949347793,0.07856774142030692,False,,0.16114990400984466,0.15905504054660113
independent_vector_shared_mlp,20260820,71,376,84,292,0.22340425531914893,0.8568982387475538,0.6182866897304565,0.1256442554913923,0.05731220853909917,False,,0.15451909842178335,0.18686908754523524
independent_vector_shared_mlp,20260820,72,374,82,292,0.2192513368983957,0.8493150684931506,0.5971393600722946,0.12884270446150958,0.06668622651740598,False,,0.15050962393162967,0.14395703679362382
independent_vector_shared_mlp,20260820,73,372,80,292,0.21505376344086022,0.8542808219178082,0.6069330203767427,0.12456118413379831,0.07426147291960383,False,,0.14791043755591995,0.15786075552169254
independent_vector_shared_mlp,20260820,74,368,77,291,0.20923913043478262,0.8500022314455304,0.611948043139598,0.123237391183239,0.07473534545139938,False,,0.1433226390279652,0.1401400921790671
independent_vector_shared_mlp,20260820,75,362,76,286,0.20994475138121546,0.8484081707765918,0.5877337491872516,0.12605646825411915,0.07649451370036835,False,,0.14232455441956876,0.11430273737230023
independent_vector_shared_mlp,20260820,76,354,75,279,0.211864406779661,0.8513261648745519,0.6006797299499836,0.12477927665227015,0.07472616455505275,False,,0.14336973022134722,0.1296679120507198
independent_vector_shared_mlp,20260820,77,350,73,277,0.20857142857142857,0.8493150684931506,0.5892623487673012,0.12695698002143205,0.09805709567988946,False,,0.14102355932010385,0.09974630740061396
independent_vector_shared_mlp,20260820,78,344,70,274,0.20348837209302326,0.8497393117831074,0.5972199619822337,0.12280549869471725,0.07223539944065933,False,,0.13642089043079694,0.09980430191508283
independent_vector_shared_mlp,20260820,79,340,68,272,0.2,0.8596453287197232,0.6169700483507593,0.11761209436972841,0.06186447919803319,False,,0.13190260481912222,0.10834138165042573
independent_vector_shared_mlp,20260820,80,334,66,268,0.19760479041916168,0.8555517865219358,0.5850869826824561,0.11978782609417829,0.07659274169374712,False,,0.12950104609334906,0.07500495395356988
independent_vector_shared_mlp,20260820,81,332,62,270,0.18674698795180722,0.8504778972520908,0.569091543520105,0.11669659270131841,0.08234875710253281,False,,0.12031205049562146,0.03005067056383215
independent_vector_shared_mlp,20260820,82,328,61,267,0.18597560975609756,0.8461349542579972,0.5524931653511916,0.11944223619403327,0.07920644131528608,False,,0.12019244893463557,0.006241762666890138
independent_vector_shared_mlp,20260820,83,322,60,262,0.18633540372670807,0.8620229007633587,0.5968292543344809,0.11310006469437045,0.06891428686232443,False,,0.12045492939399241,0.061059059489090295
independent_vector_shared_mlp,20260820,84,320,60,260,0.1875,0.8607051282051282,0.6088435501773141,0.11250524402596365,0.06777457152425047,False,,0.12099113154837879,0.0701364423476114
independent_vector_shared_mlp,20260820,85,316,60,256,0.189873417721519,0.8608723958333333,0.6025245791317073,0.11421161319736217,0.061583656379835885,False,,0.12199133629793045,0.06377275089083734
independent_vector_shared_mlp,20260820,86,308,59,249,0.19155844155844157,0.864406779661017,0.6388045505911526,0.11376838319074825,0.0751712840916391,False,,0.12273417175823167,0.07305046703003559
independent_vector_shared_mlp,20260820,87,304,58,246,0.19078947368421054,0.8617886178861789,0.6044817169400031,0.11612785663182916,0.07691200984109789,False,,0.1225610730062125,0.052489882934178
independent_vector_shared_mlp,20260820,88,292,54,238,0.18493150684931506,0.8639122315592904,0.6030322413395353,0.11225350222396613,0.06892532426633553,False,,0.1205434448291377,0.06877140948578342
independent_vector_shared_mlp,20260820,89,286,54,232,0.1888111888111888,0.8643039591315453,0.6205243650721108,0.11229698175454449,0.0689263052604474,False,,0.12220719411307646,0.08109352669829073
independent_vector_shared_mlp,20260820,90,282,52,230,0.18439716312056736,0.8616220735785953,0.6025269331624072,0.11229017258464369,0.06941930882782063,False,,0.12037122186002354,0.0671343960002091
independent_vector_shared_mlp,20260820,91,278,49,229,0.17625899280575538,0.86641119329828,0.6089174307340545,0.1064665639328966,0.06643666556192812,False,,0.11742630773557632,0.09333295080144366
independent_vector_shared_mlp,20260820,92,270,46,224,0.17037037037037037,0.8710209627329193,0.5860277861337618,0.10519662290998785,0.0641627139280316,False,,0.11295729166666665,0.06870445140965564
independent_vector_shared_mlp,20260820,93,264,43,221,0.16287878787878787,0.8776175944438598,0.6025608689648595,0.09525533745810673,0.05422121559237296,False,,0.11014321368234119,0.13516834788543464
independent_vector_shared_mlp,20260820,94,260,42,218,0.16153846153846155,0.8666448230668414,0.5974617736590903,0.09752273994568922,0.05859119348933627,False,,0.10962181083452127,0.11037101829211804
independent_vector_shared_mlp,20260820,95,252,41,211,0.1626984126984127,0.8619812738411744,0.5808737680404789,0.10260376699727089,0.06338947693833659,False,,0.11019894276177536,0.06892240137841865
independent_vector_shared_mlp,20260820,96,252,41,211,0.1626984126984127,0.8633683967171425,0.5789557900028794,0.10169402916245437,0.07302124860667161,False,,0.11022993105465785,0.07743724241259775
independent_vector_shared_mlp,20260820,97,252,41,211,0.1626984126984127,0.8696104496589989,0.5960951086884191,0.09883028239104193,0.051961409007509486,False,,0.11027565323004204,0.10378873762030083
independent_vector_shared_mlp,20260820,98,250,40,210,0.16,0.8639285714285714,0.5798608597119361,0.09989263305824979,0.060295434984945814,False,,0.10927045196313599,0.08582209313136135
independent_vector_shared_mlp,20260820,99,246,40,206,0.16260162601626016,0.870995145631068,0.5872755545456002,0.099021040258174,0.0582282080296755,False,,0.11047613094270885,0.10368837672705311
independent_vector_shared_mlp,20260821,1,674,651,23,0.9658753709198813,0.8984171508715688,0.9956591356483306,0.029492327354750655,0.012834813160220466,False,,0.03179571857208507,0.07244343958172617
independent_vector_shared_mlp,20260821,2,670,631,39,0.9417910447761194,0.929131618513552,0.9950598416785339,0.04282741893670853,0.022479396394792583,False,,0.05143357304355249,0.16732561238855626
independent_vector_shared_mlp,20260821,3,664,611,53,0.9201807228915663,0.9206373714603341,0.9922389953987634,0.05405223906757824,0.034800134589998456,False,,0.06756963163777621,0.20005129882402373
independent_vector_shared_mlp,20260821,4,660,601,59,0.9106060606060606,0.932034180320934,0.9924753394691833,0.05479684797799391,0.027037855670311934,False,,0.07396341138387637,0.25913574086525526
independent_vector_shared_mlp,20260821,5,660,593,67,0.8984848484848484,0.9353653318567365,0.9916750807898533,0.05615620474337459,0.03233061353781064,False,,0.08221218546861095,0.3169357507858086
independent_vector_shared_mlp,20260821,6,658,581,77,0.8829787234042553,0.9305049511589959,0.9890237820805192,0.059354709615094835,0.024539534294995332,False,,0.09249116610700348,0.35826617704844277
independent_vector_shared_mlp,20260821,7,656,574,82,0.875,0.9292725418543384,0.987644234591887,0.058861441080191354,0.023451896275753396,False,,0.09771934490594321,0.3976480180373021
independent_vector_shared_mlp,20260821,8,650,564,86,0.8676923076923077,0.9151410192973776,0.9828592887223631,0.06129157356419384,0.03079111111581271,False,,0.1034447791798012,0.40749476145470154
independent_vector_shared_mlp,20260821,9,650,550,100,0.8461538461538461,0.8926363636363637,0.9717626126687936,0.07050674588225547,0.03115794182417239,False,,0.11888577654447553,0.4069370791729767
independent_vector_shared_mlp,20260821,10,648,535,113,0.8256172839506173,0.8998263170953602,0.9731924744667472,0.07942975280891613,0.045400944160066674,False,,0.13272718288788818,0.40155625184926325
independent_vector_shared_mlp,20260821,11,644,524,120,0.8136645962732919,0.8959605597964376,0.9687734991807231,0.083424010236014,0.03444146713619156,False,,0.14156975501489297,0.41072151868004647
independent_vector_shared_mlp,20260821,12,642,516,126,0.8037383177570093,0.8850744432139781,0.9620738561684293,0.09081741262705106,0.04193206827605543,False,,0.148819001092084,0.38974585260885863
independent_vector_shared_mlp,20260821,13,636,490,146,0.7704402515723271,0.8726167179200447,0.9467551573244272,0.105117908251136,0.048656212907383437,False,,0.16762267561403082,0.37288968890353924
independent_vector_shared_mlp,20260821,14,630,476,154,0.7555555555555555,0.8704572738186184,0.9437655493082879,0.11072686525377103,0.050643886511660574,False,,0.17516838708306176,0.3678832859192436
independent_vector_shared_mlp,20260821,15,628,459,169,0.7308917197452229,0.8777635972206108,0.9411539105385786,0.1130240650116211,0.06543800705269394,False,,0.18418948609162755,0.3863707022050339
independent_vector_shared_mlp,20260821,16,624,446,178,0.7147435897435898,0.8786340504862196,0.9350734518203927,0.11573217679035161,0.05130495633330536,False,,0.18916174852867754,0.38818403989955597
independent_vector_shared_mlp,20260821,17,622,435,187,0.6993569131832797,0.8754932694080767,0.9254058635593896,0.11889679073682916,0.052095282991775564,False,,0.19316626380514185,0.3844847004093461
independent_vector_shared_mlp,20260821,18,618,417,201,0.6747572815533981,0.8918954388727823,0.9263176320413848,0.11136005468700488,0.04247545226387284,False,,0.19511600265432533,0.42926231999384257
independent_vector_shared_mlp,20260821,19,618,408,210,0.6601941747572816,0.8963001867413632,0.9239706376472079,0.11000774998229093,0.03641849263830169,False,,0.1973615027386028,0.44260786193956136
independent_vector_shared_mlp,20260821,20,612,396,216,0.6470588235294118,0.8902918069584737,0.9082821064202655,0.11126603513241293,0.04503209042086852,False,,0.19973326552219994,0.4429268712875175
independent_vector_shared_mlp,20260821,21,612,392,220,0.6405228758169934,0.8930310760667903,0.9081598570772064,0.11208831253343604,0.051230143331419065,False,,0.20285209695560347,0.44743823595785714
independent_vector_shared_mlp,20260821,22,612,383,229,0.6258169934640523,0.8869759540287548,0.9055118825880168,0.11867626796536361,0.05402607915970223,False,,0.20385935715860218,0.4178522407826799
independent_vector_shared_mlp,20260821,23,610,364,246,0.5967213114754099,0.8782162958992227,0.8846515209146016,0.12914063602580655,0.058579074572127854,False,,0.20740007699302235,0.3773356408630876
independent_vector_shared_mlp,20260821,24,606,350,256,0.5775577557755776,0.878828125,0.8809824507127259,0.13226753615616593,0.07091188765234861,False,,0.2078626614666031,0.3636782324303246
independent_vector_shared_mlp,20260821,25,600,341,259,0.5683333333333334,0.8755307464984884,0.8719262057519124,0.13600385918334043,0.06712931366824819,False,,0.21052205428393125,0.35396859181360674
independent_vector_shared_mlp,20260821,26,592,326,266,0.5506756756756757,0.881924904285253,0.8736117057671985,0.13516416390376496,0.07920643324474112,False,,0.21242368502578124,0.3637048341037843
independent_vector_shared_mlp,20260821,27,588,318,270,0.5408163265306123,0.8769159096203122,0.8593993254289632,0.1402254730078997,0.07969918363233174,False,,0.21420481301986444,0.34536730976770447
independent_vector_shared_mlp,20260821,28,582,305,277,0.5240549828178694,0.8714683079836657,0.8474924425721745,0.14585831109025754,0.08856094143950766,False,,0.21390880519031513,0.31812853163998045
independent_vector_shared_mlp,20260821,29,578,298,280,0.5155709342560554,0.8714645254074784,0.8515895753544747,0.1494090273487889,0.09784401587009524,False,,0.21149132516581798,0.29354536299942324
independent_vector_shared_mlp,20260821,30,578,288,290,0.4982698961937716,0.8639248084291188,0.8293423133967163,0.15556451280935302,0.09294976270921407,False,,0.21350275626001258,0.2713700022687293
independent_vector_shared_mlp,20260821,31,576,277,299,0.4809027777777778,0.85986984291803,0.8093235945628721,0.15789962869787824,0.10801787135348855,False,,0.2107840532885545,0.2508938592156197
independent_vector_shared_mlp,20260821,32,574,275,299,0.47909407665505227,0.8582547886895713,0.803079074873025,0.1576949374628091,0.09228165953550842,False,,0.21165164669065356,0.25493167698669816
independent_vector_shared_mlp,20260821,33,568,261,307,0.4595070422535211,0.8552423028442347,0.791145091899511,0.16002950856917497,0.0917797421833246,False,,0.21013112819491803,0.23843026045750204
independent_vector_shared_mlp,20260821,34,568,252,316,0.44366197183098594,0.860872513562387,0.7923886435413445,0.15598191285540594,0.08363369098508032,False,,0.20995071780074956,0.25705463410971463
independent_vector_shared_mlp,20260821,35,566,246,320,0.43462897526501765,0.8613313008130081,0.7752071396154121,0.15430389357307472,0.08297904157123646,False,,0.2085135699921319,0.25998152744256753
independent_vector_shared_mlp,20260821,36,562,238,324,0.4234875444839858,0.8639251997095134,0.774804744370184,0.15323732907776602,0.07469504368906843,False,,0.2066415258907867,0.2584388427389257
independent_vector_shared_mlp,20260821,37,560,228,332,0.40714285714285714,0.8729391249207356,0.7800992229109971,0.14711797680326577,0.0739785375564081,False,,0.19907123041794256,0.26097821119406805
independent_vector_shared_mlp,20260821,38,554,221,333,0.3989169675090253,0.8697430462136344,0.7717197421461475,0.14787982329493454,0.0769346869146895,False,,0.20080703722303886,0.26357250552587663
independent_vector_shared_mlp,20260821,39,548,214,334,0.3905109489051095,0.8707818008842129,0.7621276585615254,0.14680776210859972,0.07356299817388269,False,,0.19750337217816685,0.25668225058878924
independent_vector_shared_mlp,20260821,40,540,210,330,0.3888888888888889,0.8717748917748918,0.7694935342364189,0.14675361603475442,0.06795467217687594,False,,0.19689672427839014,0.2546670516099543
independent_vector_shared_mlp,20260821,41,534,205,329,0.3838951310861423,0.8748016902661427,0.7632005354405201,0.14416712562735687,0.07901842678276061,False,,0.19369202978174915,0.25568891094897717
independent_vector_shared_mlp,20260821,42,528,199,329,0.3768939393939394,0.8778237693024392,0.7667200074616329,0.14107482995830045,0.06158100636299539,False,,0.19240607768065612,0.26678599938798264
independent_vector_shared_mlp,20260821,43,518,196,322,0.3783783783783784,0.8792781087590316,0.7676321355202319,0.13974204381757613,0.0626394943607902,False,,0.1910213820470231,0.2684481584204207
independent_vector_shared_mlp,20260821,44,512,184,328,0.359375,0.8713878579003181,0.7431942639460729,0.14496366235306213,0.08510870543729519,False,,0.18685116353407522,0.22417575779973264
independent_vector_shared_mlp,20260821,45,504,181,323,0.35912698412698413,0.8689598549509946,0.7377700714240069,0.14628517677170588,0.07001648838920319,False,,0.1875446028978989,0.21999793909641352
independent_vector_shared_mlp,20260821,46,496,175,321,0.3528225806451613,0.8610235870048955,0.7241182599863842,0.15396046219605772,0.08578929816982836,False,,0.1890783761663725,0.18573204764258222
independent_vector_shared_mlp,20260821,47,490,166,324,0.33877551020408164,0.8621151271753681,0.6985886797365748,0.1529393545451753,0.08837465502486498,False,,0.18653009993253505,0.1800821711858247
independent_vector_shared_mlp,20260821,48,488,160,328,0.32786885245901637,0.864405487804878,0.6969518971202605,0.1500542344855053,0.081707456453886,False,,0.1842327877771015,0.18551829836580414
independent_vector_shared_mlp,20260821,49,484,153,331,0.31611570247933884,0.8679580593566731,0.6855341131751419,0.14671095048189384,0.08898459547211796,False,,0.18205797605029028,0.1941525789489852
independent_vector_shared_mlp,20260821,50,476,145,331,0.30462184873949577,0.8696114178560267,0.694990840065712,0.14260970260567937,0.07712567728743744,False,,0.18311680557092885,0.2212090956859739
independent_vector_shared_mlp,20260821,51,464,139,325,0.2995689655172414,0.8759048146098506,0.6993800526429146,0.13698610714544296,0.06017032970388098,False,,0.18401921835254353,0.2555880392720431
independent_vector_shared_mlp,20260821,52,458,136,322,0.29694323144104806,0.8747259773474607,0.69776319683098,0.137581951815307,0.07104262294313424,False,,0.18239227106605155,0.24568102030220862
independent_vector_shared_mlp,20260821,53,448,134,314,0.29910714285714285,0.8772221694077383,0.7144896808445783,0.1362299226053411,0.0617404982851878,False,,0.18294377872033654,0.2553454205535254
independent_vector_shared_mlp,20260821,54,438,129,309,0.2945205479452055,0.877097915255513,0.7080739529739053,0.13540477866791148,0.07088499661684435,False,,0.18204292713340556,0.25619313642060093
independent_vector_shared_mlp,20260821,55,438,128,310,0.2922374429223744,0.8731854838709677,0.696346696999876,0.13826080519607026,0.06876371216897485,False,,0.18170408741118432,0.23908808455587904
independent_vector_shared_mlp,20260821,56,434,124,310,0.2857142857142857,0.8735691987513007,0.6910962062495687,0.13635063688035817,0.06881503903661171,False,,0.18129512076854765,0.24790785156081685
independent_vector_shared_mlp,20260821,57,432,122,310,0.2824074074074074,0.868244315177155,0.6738268504885686,0.139386893866124,0.07345026192844391,False,,0.18096936990339085,0.22977632103966195
independent_vector_shared_mlp,20260821,58,422,120,302,0.2843601895734597,0.8711092715231789,0.6850469992333102,0.1388554558121679,0.06437613349168914,False,,0.18197087121015995,0.23693580797444025
independent_vector_shared_mlp,20260821,59,418,116,302,0.27751196172248804,0.8712320164421101,0.6750388770407277,0.13679568596038624,0.06566241147097597,False,,0.17998996456881292,0.23998159403999908
independent_vector_shared_mlp,20260821,60,416,114,302,0.27403846153846156,0.8726036946671314,0.6792765701627467,0.13666135956215186,0.07441588723896489,False,,0.17966380887447,0.23934953612368137
independent_vector_shared_mlp,20260821,61,412,112,300,0.27184466019417475,0.8724107142857143,0.6711615984061997,0.1361897184999834,0.08571337827404969,False,,0.17966152881860323,0.2419650473002014
independent_vector_shared_mlp,20260821,62,410,111,299,0.2707317073170732,0.8708909578474796,0.6676808952852078,0.1366079346431421,0.0723169068437679,False,,0.17966355432289627,0.2396458193316905
independent_vector_shared_mlp,20260821,63,402,105,297,0.26119402985074625,0.8750681417348084,0.678689803684305,0.13196260079841987,0.06625330137843828,False,,0.17725115273902337,0.255504978335934
independent_vector_shared_mlp,20260821,64,396,103,293,0.2601010101010101,0.8790881076245071,0.6704333617944055,0.1308294743269243,0.07069783974817616,False,,0.17617840018535197,0.2574034377126676
independent_vector_shared_mlp,20260821,65,394,100,294,0.25380710659898476,0.8789455782312925,0.6682587481220742,0.13050118621967077,0.07513165683445953,False,,0.17076887607736727,0.23580227722206892
independent_vector_shared_mlp,20260821,66,390,97,293,0.24871794871794872,0.874142359522888,0.6502149683279707,0.1312653575086958,0.08031038066459621,False,,0.16997613984005217,0.2277424488388975
independent_vector_shared_mlp,20260821,67,386,93,293,0.24093264248704663,0.8686924290799662,0.6198070635413642,0.1329048520541537,0.07801241791134306,False,,0.16559532654077044,0.19741181813224773
independent_vector_shared_mlp,20260821,68,382,91,291,0.23821989528795812,0.8637513689060081,0.5967597360242711,0.13677798624733556,0.09006538937991604,False,,0.16386077193427417,0.16527925120358722
independent_vector_shared_mlp,20260821,69,382,89,293,0.23298429319371727,0.8653602791732178,0.6117419013801147,0.13346231171452588,0.09577225953689116,False,,0.16105299638841253,0.1713143207056267
independent_vector_shared_mlp,20260821,70,376,87,289,0.23138297872340424,0.8615916955017301,0.6039869192255575,0.1365817444569766,0.09165632179352014,False,,0.16114990400984466,0.15245531608487461
independent_vector_shared_mlp,20260821,71,376,84,292,0.22340425531914893,0.8597521200260926,0.5839724995491905,0.13345006387639677,0.0889477562379553,False,,0.15451909842178335,0.13635230052841396
independent_vector_shared_mlp,20260821,72,374,82,292,0.2192513368983957,0.8615519545606415,0.5882152796614506,0.13190763516931045,0.08492633657377134,False,,0.15050962393162967,0.12359335088611567
independent_vector_shared_mlp,20260821,73,372,80,292,0.21505376344086022,0.8599743150684932,0.5847377889816753,0.13023797370664905,0.07869523218879962,False,,0.14791043755591995,0.11948084355162247
independent_vector_shared_mlp,20260821,74,368,77,291,0.20923913043478262,0.8531708840987191,0.5639144396057586,0.13326520895483723,0.09309739552759087,False,,0.1433226390279652,0.07017335252364099
independent_vector_shared_mlp,20260821,75,362,76,286,0.20994475138121546,0.8588516746411483,0.5874475455360346,0.1284442968387943,0.08315261648378364,False,,0.14232455441956876,0.09752538932850519
independent_vector_shared_mlp,20260821,76,354,75,279,0.211864406779661,0.8598805256869773,0.5826550652189146,0.13075023088717166,0.09186321556796218,False,,0.14336973022134722,0.08802066736606418
independent_vector_shared_mlp,20260821,77,350,73,277,0.20857142857142857,0.8556945749468374,0.5711076491255397,0.13230532001592837,0.09432304223067492,False,,0.14102355932010385,0.06182115489218576
independent_vector_shared_mlp,20260821,78,344,70,274,0.20348837209302326,0.8605839416058394,0.5748887154099899,0.12848079375544288,0.10079343431405173,False,,0.13642089043079694,0.058202938349694144
independent_vector_shared_mlp,20260821,79,340,68,272,0.2,0.8639705882352942,0.579605553874984,0.12341978758516328,0.08379056086257834,False,,0.13190260481912222,0.06431121845994936
independent_vector_shared_mlp,20260821,80,334,66,268,0.19760479041916168,0.8626752600633197,0.5742847995978511,0.12608331255880675,0.09228464797500889,False,,0.12950104609334906,0.026391551556106174
independent_vector_shared_mlp,20260821,81,332,62,270,0.18674698795180722,0.8617084826762246,0.5683583850397513,0.12127086567467671,0.08789985288095492,False,,0.12031205049562146,-0.007969402691629268
independent_vector_shared_mlp,20260821,82,328,61,267,0.18597560975609756,0.860502241051145,0.5605068391433641,0.12138844083632772,0.08995721442183376,False,,0.12019244893463557,-0.009950640928720667
independent_vector_shared_mlp,20260821,83,322,60,262,0.18633540372670807,0.8670483460559797,0.5863624333194764,0.1174731440829415,0.07749887485239859,False,,0.12045492939399241,0.024754365189139538
independent_vector_shared_mlp,20260821,84,320,60,260,0.1875,0.8653205128205128,0.5830022503789161,0.12039074195472829,0.09329049938594972,False,,0.12099113154837879,0.00496226116713705
independent_vector_shared_mlp,20260821,85,316,60,256,0.189873417721519,0.869921875,0.587293601884535,0.11865709827242586,0.09160458552764239,False,,0.12199133629793045,0.0273317608175192
independent_vector_shared_mlp,20260821,86,308,59,249,0.19155844155844157,0.8678782928323463,0.5780994525665065,0.12180461677855044,0.0842406427285007,False,,0.12273417175823167,0.0075737259343903185
independent_vector_shared_mlp,20260821,87,304,58,246,0.19078947368421054,0.8714606111578357,0.5964696030453094,0.11939305606583195,0.08763195403506828,False,,0.1225610730062125,0.02584847588777195
independent_vector_shared_mlp,20260821,88,292,54,238,0.18493150684931506,0.867802676626206,0.5932903774763647,0.11642817849267315,0.08990626943153247,False,,0.1205434448291377,0.0341392793469415
independent_vector_shared_mlp,20260821,89,286,54,232,0.1888111888111888,0.8666187739463601,0.5741124717816398,0.12023056983192117,0.08792956009115027,False,,0.12220719411307646,0.01617436923824922
independent_vector_shared_mlp,20260821,90,282,52,230,0.18439716312056736,0.8720735785953178,0.597443944245137,0.11538257344415613,0.08784220116937257,False,,0.12037122186002354,0.04144386289995938
independent_vector_shared_mlp,20260821,91,278,49,229,0.17625899280575538,0.8814722395508422,0.621782294439641,0.1050636172309739,0.07790959614205221,False,,0.11742630773557632,0.10528041580291403
independent_vector_shared_mlp,20260821,92,270,46,224,0.17037037037037037,0.8762616459627329,0.5986783294367242,0.10763217255430883,0.08245818945308424,False,,0.11295729166666665,0.0471427654982387
independent_vector_shared_mlp,20260821,93,264,43,221,0.16287878787878787,0.8910870251499526,0.6172441691552177,0.09583411330096112,0.07657147242805183,False,,0.11014321368234119,0.12991359070608077
independent_vector_shared_mlp,20260821,94,260,42,218,0.16153846153846155,0.8878331148973351,0.6165109010263985,0.09565014389965042,0.06573894915369637,False,,0.10962181083452127,0.12745334918761442
independent_vector_shared_mlp,20260821,95,252,41,211,0.1626984126984127,0.8830193041266906,0.593616289470526,0.09961663250056381,0.07966503170197525,False,,0.11019894276177536,0.09602914507163707
independent_vector_shared_mlp,20260821,96,252,41,211,0.1626984126984127,0.8792047162177783,0.5973146660478631,0.10014755268642792,0.07712869656825293,False,,0.11022993105465785,0.09146679374434663
independent_vector_shared_mlp,20260821,97,252,41,211,0.1626984126984127,0.8809386198127385,0.5907729770725795,0.10135391165645015,0.07845636657261272,False,,0.11027565323004204,0.08090400113051766
independent_vector_shared_mlp,20260821,98,250,40,210,0.16,0.8853571428571428,0.578064618008989,0.09781302671969415,0.08219689400210811,False,,0.10927045196313599,0.10485382862063364
independent_vector_shared_mlp,20260821,99,246,40,206,0.16260162601626016,0.8871359223300971,0.6074325730149084,0.09884125741416448,0.06433127081170073,False,,0.11047613094270885,0.10531572231270503
independent_vector_shared_mlp,20260822,1,674,651,23,0.9658753709198813,0.9206571829292727,0.9969365461308277,0.02741607235373871,0.0112004938887891,False,,0.03179571857208507,0.13774326906363576
independent_vector_shared_mlp,20260822,2,670,631,39,0.9417910447761194,0.9334796212767686,0.9956873530263022,0.04281986997558984,0.02060631916883304,False,,0.05143357304355249,0.16747238346962223
independent_vector_shared_mlp,20260822,3,664,611,53,0.9201807228915663,0.93033381712627,0.9935557694713126,0.052397399266954615,0.018179228650850376,False,,0.06756963163777621,0.22454217971996826
independent_vector_shared_mlp,20260822,4,660,601,59,0.9106060606060606,0.9430045968583435,0.994097317969404,0.04971341517008472,0.018230569092320053,False,,0.07396341138387637,0.3278647612389336
independent_vector_shared_mlp,20260822,5,660,593,67,0.8984848484848484,0.947446578238655,0.9937430271840578,0.05105035133675478,0.02513119458398563,False,,0.08221218546861095,0.37904154906274723
independent_vector_shared_mlp,20260822,6,658,581,77,0.8829787234042553,0.9306390683327,0.9890388323164112,0.055798108180764805,0.02069155999008054,False,,0.09249116610700348,0.39671959464526907
independent_vector_shared_mlp,20260822,7,656,574,82,0.875,0.9261706467238888,0.9861277789228031,0.05812379315384767,0.022377622464793176,False,,0.09771934490594321,0.4051966556898947
independent_vector_shared_mlp,20260822,8,650,564,86,0.8676923076923077,0.9145431304634669,0.9782122090203456,0.06147416020208749,0.02453645463612302,False,,0.1034447791798012,0.4057296976270114
independent_vector_shared_mlp,20260822,9,650,550,100,0.8461538461538461,0.8988909090909091,0.9707182831701924,0.07412072187830203,0.03825717040858583,False,,0.11888577654447553,0.37653835443827677
independent_vector_shared_mlp,20260822,10,648,535,113,0.8256172839506173,0.8994954925150939,0.9664842529854747,0.08057138032767396,0.04085830091459971,False,,0.13272718288788818,0.39295494280375953
