model,seed,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
constant_prior,train_only,arm,28,291,208,83,0.7147766323024055,0.5,0.709650757109142,0.2600345763679693,0.2369885612242329,False,,0.205568487434641,-0.2649534936654401
constant_prior,train_only,arm,29,289,206,83,0.71280276816609,0.5,0.7198380270409154,0.2599468897081749,0.2350146970879174,False,,0.2059465129149699,-0.26220583213030846
constant_prior,train_only,arm,30,289,200,89,0.6920415224913494,0.5,0.6979720135852844,0.259024595081663,0.2142534514131768,False,,0.21519484327673813,-0.20367473094399524
constant_prior,train_only,arm,31,288,196,92,0.6805555555555556,0.5,0.6891724335721766,0.2585143441193104,0.20276748447738296,False,,0.21930260462977857,-0.17880197800536002
constant_prior,train_only,arm,32,287,194,93,0.6759581881533101,0.5,0.6863168940683051,0.258310111323378,0.19817011707513754,False,,0.2207107478502448,-0.1703558337750044
constant_prior,train_only,arm,33,284,187,97,0.6584507042253521,0.5,0.6524048838723641,0.2575323613461623,0.1806626331471795,False,,0.2275188474006327,-0.1319166051007612
constant_prior,train_only,arm,34,284,182,102,0.6408450704225352,0.5,0.6265765204773915,0.25675025117285855,0.16305699934436263,False,,0.23412855849132957,-0.09662081732915428
constant_prior,train_only,arm,35,283,179,104,0.6325088339222615,0.5,0.6196109539046745,0.25637992338761934,0.15472076284408898,False,,0.23627333847444035,-0.08509883105306049
constant_prior,train_only,arm,36,281,175,106,0.6227758007117438,0.5,0.6107769901731644,0.2559475445038877,0.14498772963357115,False,,0.23934758713372956,-0.06935502283080597
constant_prior,train_only,arm,37,280,173,107,0.6178571428571429,0.5,0.607435596663673,0.2557290387465733,0.14006907177897027,False,,0.24016343054374698,-0.06481256604131902
constant_prior,train_only,arm,38,277,167,110,0.6028880866425993,0.5,0.5834489851561063,0.2550640555212447,0.12510001556442668,False,,0.24459527893859329,-0.04280040329510881
constant_prior,train_only,arm,39,274,164,110,0.5985401459854015,0.5,0.5808222826635696,0.2548709032235767,0.12075207490722889,False,,0.24581881055496513,-0.03682424729082112
constant_prior,train_only,arm,40,270,161,109,0.5962962962962963,0.5,0.5706017678505121,0.2547712227639654,0.1185082252181236,False,,0.2452471856268681,-0.038834440088489686
constant_prior,train_only,arm,41,267,159,108,0.5955056179775281,0.5,0.5712315930746407,0.25473609778273243,0.11771754689935543,False,,0.24477517958980743,-0.04069415130086895
constant_prior,train_only,arm,42,264,155,109,0.5871212121212122,0.5,0.560084006776594,0.25436363012886787,0.10933314104303948,False,,0.24589627668217406,-0.03443465497299103
constant_prior,train_only,arm,43,259,153,106,0.5907335907335908,0.5,0.5729665796379257,0.25452410592282165,0.1129455196554181,False,,0.24358215358215365,-0.04492099351185663
constant_prior,train_only,arm,44,256,146,110,0.5703125,0.5,0.5648900080971764,0.25361692229106025,0.09252442892182722,False,,0.2471974872798964,-0.02596885219911349
constant_prior,train_only,arm,45,252,143,109,0.5674603174603174,0.5,0.5577008851602523,0.25349021733937327,0.08967224638214477,False,,0.24701008607493533,-0.02623427799005773
constant_prior,train_only,arm,46,248,137,111,0.5524193548387096,0.5,0.5409449555059216,0.2528220397540392,0.07463128376053685,False,,0.24840636013022163,-0.01777603287412921
constant_prior,train_only,arm,47,245,131,114,0.5346938775510204,0.5,0.535548372000457,0.2520346056708,0.0569058064728476,False,,0.25049502867262613,-0.006146137934681217
constant_prior,train_only,arm,48,244,127,117,0.5204918032786885,0.5,0.5021467341992369,0.25140369474224084,0.04270373220051571,False,,0.2511999252590032,-0.0008111844899139076
constant_prior,train_only,arm,49,242,122,120,0.5041322314049587,0.5,0.48437769962923444,0.25067693944693925,0.02634416032678588,False,,0.25199945364392295,0.005248083588516139
