cell_id,policy,suite,task_id,state_id,eligible_targets,source_age,metric,value,units
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,2,gripper,0.22863253470494968,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,2,arm_original,0.03007837551588945,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,3,translation,0.05239440564534422,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,3,rotation,0.006676732194483996,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,3,gripper,0.26129253235970157,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,3,arm_original,0.037348042088747695,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,4,translation,0.055655632819092346,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,4,rotation,0.007442868534204694,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,4,gripper,0.31969623784560564,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,4,arm_original,0.03970482185145202,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,5,translation,0.052883276350818374,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,5,rotation,0.0076277259138167715,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,5,gripper,0.33754782894394925,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,5,arm_original,0.03778110056770011,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,6,translation,0.052865104822432556,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,6,rotation,0.008432140510863186,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,6,gripper,0.34107555845852827,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,6,arm_original,0.03785379968696486,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,7,translation,0.05525803857921152,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,7,rotation,0.009628400775740974,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,7,gripper,0.3553674855110107,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,7,arm_original,0.039662053206559536,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,8,translation,0.06558220747000079,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,8,rotation,0.01085092543606797,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,8,gripper,0.33333360835161147,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,8,arm_original,0.04700408769169621,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,9,translation,0.07751144005575075,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,9,rotation,0.011410087477421069,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,9,gripper,0.3472292011761702,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,9,arm_original,0.05539951911234718,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,10,translation,0.0911209319035029,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,10,rotation,0.012512536598608376,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,10,gripper,0.37128151898728173,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,10,arm_original,0.06503686571128073,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,11,translation,0.10091953909118145,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,11,rotation,0.013848770267578784,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,11,gripper,0.37656755448753615,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,11,arm_original,0.07202965295036717,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,12,translation,0.09807621207265357,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,12,rotation,0.013720648311024198,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,12,gripper,0.3514454169198793,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,12,arm_original,0.0700257080099692,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,13,translation,0.09143587298181731,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,13,rotation,0.013428421050928016,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,13,gripper,0.354896429486638,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,13,arm_original,0.06534845583435019,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,14,translation,0.08849062713953372,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,14,rotation,0.014147479108385059,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,14,gripper,0.3705217757843938,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,14,arm_original,0.06336695612332256,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,15,translation,0.08289149878590905,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,15,rotation,0.013792827666929396,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,15,gripper,0.3975785022659401,controller_native_action
act-libero_goal-task02-state14,ACT,libero_goal,2,14,69,15,arm_original,0.0594190317407814,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,0,translation,0.0,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,0,rotation,0.0,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,0,gripper,0.0,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,0,arm_original,0.0,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,1,translation,0.03976988954513579,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,1,rotation,0.0033640261294527792,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,1,gripper,0.16736635810968667,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,1,arm_original,0.028221984216492843,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,2,translation,0.05430156454565968,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,2,rotation,0.004962401206353613,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,2,gripper,0.21364426819790583,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,2,arm_original,0.03855700544543925,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,3,translation,0.06108948386462222,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,3,rotation,0.006330558306978456,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,3,gripper,0.1791064063393105,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,3,arm_original,0.04342810730001938,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,4,translation,0.0682201886034364,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,4,rotation,0.007591676936711509,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,4,gripper,0.1829211068100535,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,4,arm_original,0.04853672677364962,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,5,translation,0.0728359194728311,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,5,rotation,0.008417497270761349,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,5,gripper,0.18533781473588545,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,5,arm_original,0.05184556599052619,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,6,translation,0.08011464702210584,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,6,rotation,0.009008832820442899,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,6,gripper,0.1790522294559763,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,6,arm_original,0.057006647578432906,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,7,translation,0.0839878708119013,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,7,rotation,0.0094788854842626,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,7,gripper,0.1719531792137019,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,7,arm_original,0.05976542358897989,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,8,translation,0.08888181925120206,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,8,rotation,0.009985583321624842,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,8,gripper,0.1731503715413307,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,8,arm_original,0.06324432649525358,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,9,translation,0.09274106432430385,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,9,rotation,0.010209067268200622,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,9,gripper,0.18350833760241636,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,9,arm_original,0.06597397239249471,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,10,translation,0.09313595540691098,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,10,rotation,0.01058205287764516,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,10,gripper,0.18996581314368904,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,10,arm_original,0.06628078919514836,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,11,translation,0.08753445454334417,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,11,rotation,0.010894785201913304,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,11,gripper,0.2106924248968351,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,11,arm_original,0.06237378085701001,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,12,translation,0.08680058438082053,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,12,rotation,0.011704092967994222,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,12,gripper,0.20647651075232482,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,12,arm_original,0.06193273464435183,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,13,translation,0.0880952562801257,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,13,rotation,0.01260735769892611,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,13,gripper,0.19415591678744798,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,13,arm_original,0.06292741710578029,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,14,translation,0.08950778478370877,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,14,rotation,0.013684869894392796,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,14,gripper,0.17447490954232098,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,14,arm_original,0.06402702242379066,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,15,translation,0.09128919214283314,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,15,rotation,0.014395132470108986,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,15,gripper,0.16521887783731282,controller_native_action
act-libero_goal-task02-state15,ACT,libero_goal,2,15,70,15,arm_original,0.06534881957971045,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,0,translation,0.0,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,0,rotation,0.0,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,0,gripper,0.0,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,0,arm_original,0.0,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,1,translation,0.02728739138826605,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,1,rotation,0.0035907436994634897,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,1,gripper,0.07367862224149302,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,1,arm_original,0.019461438398685398,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,2,translation,0.046251026016826895,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,2,rotation,0.005812154758328294,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,2,gripper,0.15107767874447592,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,2,arm_original,0.032961633382949614,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,3,translation,0.05654336489403235,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,3,rotation,0.007012214581473579,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,3,gripper,0.17222080935119666,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,3,arm_original,0.04028848015795781,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,4,translation,0.061315208283222615,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,4,rotation,0.00748146954664153,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,4,gripper,0.24362527270410012,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,4,arm_original,0.043677952981981065,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,5,translation,0.05942867567946847,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,5,rotation,0.0072259998072864455,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,5,gripper,0.27424037498181386,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,5,arm_original,0.0423319180183839,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,6,translation,0.060856515318534074,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,6,rotation,0.007470254730113366,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,6,gripper,0.286498611834385,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,6,arm_original,0.04335504677916836,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,7,translation,0.05932042621915785,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,7,rotation,0.007869128551561789,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,7,gripper,0.3127298719955778,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,7,arm_original,0.04231333212465992,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,8,translation,0.056722843785858235,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,8,rotation,0.007555322711427663,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,8,gripper,0.2906131690251552,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,8,arm_original,0.04046334086817777,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,9,translation,0.0570959794439725,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,9,rotation,0.007685507274715331,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,9,gripper,0.3035426524890678,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,9,arm_original,0.040737070898238574,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,10,translation,0.05780406058605871,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,10,rotation,0.008323137363375529,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,10,gripper,0.29969767409627734,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,10,arm_original,0.041295181533723545,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,11,translation,0.058211649496856525,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,11,rotation,0.009255570610518161,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,11,gripper,0.3005112154624859,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,11,arm_original,0.04167890188375387,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,12,translation,0.05665278279814145,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,12,rotation,0.01051104959349073,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,12,gripper,0.2585328785673044,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,12,arm_original,0.040743220063773886,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,13,translation,0.05958176901431791,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,13,rotation,0.012178773475024392,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,13,gripper,0.19728210344215885,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,13,arm_original,0.04300180067294561,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,14,translation,0.06285981665918088,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,14,rotation,0.013450322860122307,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,14,gripper,0.22068955331048365,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,14,arm_original,0.045454745271904025,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,15,translation,0.06867326360847557,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,15,rotation,0.015033125950255325,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,15,gripper,0.21771181671459158,controller_native_action
act-libero_goal-task02-state16,ACT,libero_goal,2,16,79,15,arm_original,0.04970921449025027,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,0,translation,0.0,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,0,rotation,0.0,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,0,gripper,0.0,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,0,arm_original,0.0,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,1,translation,0.02456468938910716,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,1,rotation,0.0038038915264930707,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,1,gripper,0.21168103203967517,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,1,arm_original,0.017576881912453067,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,2,translation,0.038224109910360085,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,2,rotation,0.0057283758103801674,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,2,gripper,0.2636259364848945,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,2,arm_original,0.027330357369271967,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,3,translation,0.04679611189485938,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,3,rotation,0.0073762915082665696,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,3,gripper,0.35456711966762106,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,3,arm_original,0.033498401192378756,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,4,translation,0.05497056317120309,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,4,rotation,0.008388053577378773,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,4,gripper,0.3856532495472914,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,4,arm_original,0.03931998383885862,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,5,translation,0.05771537727915645,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,5,rotation,0.009450470967325231,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,5,gripper,0.4036650840707866,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,5,arm_original,0.04135442041656264,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,6,translation,0.062037648304917946,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,6,rotation,0.010387150784399071,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,6,gripper,0.42313838667436926,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,6,arm_original,0.04447787488528724,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,7,translation,0.06665418644315262,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,7,rotation,0.010790433188386581,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,7,gripper,0.40961952450440564,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,7,arm_original,0.04774523022664979,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,8,translation,0.07148830865401519,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,8,rotation,0.011339567114483133,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,8,gripper,0.38428805247100445,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,8,arm_original,0.05118185252878021,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,9,translation,0.07649862054622222,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,9,rotation,0.011723042201828245,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,9,gripper,0.38005522131053604,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,9,arm_original,0.05472416588647441,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,10,translation,0.08478967892072195,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,10,rotation,0.012360073458628117,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,10,gripper,0.3961151824306958,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,10,arm_original,0.060589029813085,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,11,translation,0.09127602022491109,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,11,rotation,0.013064608045065769,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,11,gripper,0.4282987677674298,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,11,arm_original,0.06519967734379356,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,12,translation,0.09500640192235849,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,12,rotation,0.013564748457320419,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,12,gripper,0.4636437093098448,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,12,arm_original,0.06786095639962311,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,13,translation,0.10128237881875377,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,13,rotation,0.014064931434774173,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,13,gripper,0.4718136842567235,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,13,arm_original,0.07230471131071073,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,14,translation,0.10610046410714939,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,14,rotation,0.014514456570876345,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,14,gripper,0.4892175298812237,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,14,arm_original,0.07572310721734928,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,15,translation,0.10863410390582177,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,15,rotation,0.014592879701195216,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,15,gripper,0.4929648122755249,controller_native_action
act-libero_goal-task02-state17,ACT,libero_goal,2,17,65,15,arm_original,0.07750587290455618,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,0,translation,0.0,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,0,rotation,0.0,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,0,gripper,0.0,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,0,arm_original,0.0,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,1,translation,0.02443152189460721,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,1,rotation,0.0033498441307977258,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,1,gripper,0.15039875797937524,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,1,arm_original,0.017437326598239072,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,2,translation,0.0341715078774246,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,2,rotation,0.0049687720341767385,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,2,gripper,0.3014668479973048,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,2,arm_original,0.024417008888728657,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,3,translation,0.045608539189570696,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,3,rotation,0.007179874379310182,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,3,gripper,0.3039061826800462,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,3,arm_original,0.03264727739880678,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,4,translation,0.04992830585258858,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,4,rotation,0.008208331422756544,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,4,gripper,0.2690750229708518,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,4,arm_original,0.035778572009342716,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,5,translation,0.049558660525660964,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,5,rotation,0.009104510096142717,controller_native_action
act-libero_goal-task02-state18,ACT,libero_goal,2,18,74,5,gripper,0.24407099365222742,controller_native_action
